	DHEP_10-4_A	DHEP_10-4_B	DHEP_10-4_C	DHEP_10-3_A	DHEP_10-3_B	DHEP_10-3_C	DHEP_10-2_A	DHEP_10-2_B	DHEP_10-2_C	DHEP_10-1_A	DHEP_10-1_B	DHEP_10-1_C	DHEP_3uM_A	DHEP_3uM_B	DHEP_3uM_C
ENSDARG00000017602	10.45756685	10.34939964	10.77013994	10.67985249	10.42401849	10.85398774	10.70008668	10.53631106	10.61509622	10.68223465	10.42476511	10.62569805	10.67576355	10.38629024	10.70569354
ENSDARG00000017605	7.173955982	6.718978674	6.942657656	7.138411438	7.063420279	7.244332884	7.43599062	6.880335916	7.20346184	6.678001899	7.075979544	6.818665581	7.07561384	6.957124531	7.061424435
ENSDARG00000017606	8.049453149	7.864988154	8.031785951	7.941321114	7.929614202	7.86352772	7.765001197	7.794116051	7.966214042	8.133447581	8.016473797	7.676483738	7.94671246	8.019172258	7.708177339
ENSDARG00000017612	8.505012869	8.469740883	8.785959777	8.632120038	8.42638943	8.717375989	8.358073328	8.480034554	8.572000882	8.510348664	8.504557541	8.571387191	8.232623311	8.600572027	8.609224292
ENSDARG00000017615	6.282474926	6.744328517	6.685073809	6.377815735	6.578432781	6.909153064	6.080279763	6.42490172	6.749982328	5.926817563	6.390604143	6.426158988	5.682521428	6.561202199	6.621401882
ENSDARG00000017617	8.010370676	7.398763951	7.385014536	7.598269603	7.312092327	7.286916754	7.614452245	7.368054387	7.57249618	7.770746482	7.344470087	7.606714277	7.762707978	7.710852365	7.532801273
ENSDARG00000017634	11.5294247	11.72493546	11.6841791	11.60593074	11.5871517	11.67402728	11.40108496	11.54592012	11.54592012	11.31644332	11.59413704	11.45237184	11.39628538	11.3784972	11.43495389
ENSDARG00000017636	8.151667999	8.091145875	8.086217944	7.904734431	8.266708256	7.924612625	8.198032474	8.250603601	7.971279701	8.180567045	8.225504896	8.181466662	8.204853162	8.098787569	7.955331968
ENSDARG00000017653	5.669601621	5.467942913	4.771101808	5.362172024	5.24405377	4.89800534	5.011559446	5.409006513	5.241094162	5.373261661	5.27079981	4.582538476	6.118860179	5.27079981	5.338405273
ENSDARG00000017657	5.864644628	5.102571286	5.565674237	5.886703134	5.443968218	5.876289416	5.440952732	5.409006513	5.443968218	4.94904433	5.238458938	5.402352755	5.712711088	5.595675366	5.50586334
ENSDARG00000017658	9.453486533	9.264550703	9.208071098	9.228631092	9.281572417	9.31984711	9.320910646	9.2029605	9.179356707	9.418040773	9.316249403	9.264550703	9.55920019	9.394591489	9.406805192
ENSDARG00000017659	10.69047533	10.64513786	10.51863905	10.41067748	10.53733856	10.3918267	10.49409239	10.27391022	10.48880972	10.350268	10.40718252	10.47057089	10.47532004	10.51126863	10.49861151
ENSDARG00000017661	8.170271576	8.812402395	8.821699804	8.67972477	8.713995372	8.751165481	8.458378588	8.717281231	8.736489012	8.483022078	8.785324861	8.805413309	8.118359975	8.895773647	8.720733074
ENSDARG00000017665	9.282906185	9.241011077	9.210083991	9.572900855	9.213003964	9.207430652	9.646337426	9.446084798	9.04503364	9.212391877	9.299255162	9.157100645	9.413396953	9.328832287	9.231069281
ENSDARG00000017673	11.25280271	12.24418974	12.16513177	11.72100861	11.93302551	12.06496928	11.64676315	12.03327918	11.95171253	11.52593025	12.1478649	12.15030723	11.23615879	12.10230433	11.87295274
ENSDARG00000017675	10.04533898	9.612054555	9.658016262	10.31760341	10.10753445	9.819046342	10.09964473	9.877929959	9.933311244	10.23055895	9.952237976	9.721154042	10.40694513	9.808499753	9.938677605
ENSDARG00000017676	10.86401108	10.65088982	10.38443812	10.29843366	10.41891252	10.25091096	10.78225716	10.6097448	10.46552789	10.61129747	10.7624336	10.41976288	10.72553315	10.76385811	10.5695434
ENSDARG00000017687	8.64069044	8.447829352	8.335205458	8.541707653	8.492923865	8.397309105	8.527023562	8.580510295	8.488888878	8.721345225	8.515279155	8.518651831	8.760359663	8.256711442	8.592260967
ENSDARG00000017696	9.039899238	8.628763092	8.809347254	8.867338484	8.889616865	8.692901151	8.95886332	8.664915462	8.777494757	8.979333425	8.700864225	8.797380103	9.111213867	8.917030774	8.909662403
ENSDARG00000017703	7.668648106	7.962148646	7.961663625	8.085422785	7.818546158	7.696538509	7.676289436	7.800935	7.881188764	7.730273432	7.780550915	7.581467549	7.94671246	7.661203424	7.740564483
ENSDARG00000017708	7.490136478	7.577956964	7.504389468	7.496318617	7.620805638	7.70414992	7.524887539	7.683610243	7.688424127	7.461279452	7.614965204	7.699288248	7.693174616	7.405396622	7.603710558
ENSDARG00000017710	7.827674695	7.823006531	7.594442871	7.620805638	7.646547115	7.599760357	7.676289436	7.614452245	7.768107898	7.683102697	7.711100892	7.73166809	7.974111134	7.473999986	7.550462945
ENSDARG00000017720	6.363061043	6.106777737	6.659303892	6.68463463	6.023304137	6.964243856	6.374759631	6.410629361	6.377815735	5.3245099	6.517473782	6.462443941	6.07547411	6.247241162	6.354609655
ENSDARG00000017728	10.16578124	9.710237804	9.584229019	9.581243249	9.504673255	9.628001974	9.565610401	9.598745478	9.730503671	9.919241972	9.695302847	9.600776652	9.823315332	9.487441306	9.755998217
ENSDARG00000017739	6.346247004	6.247241162	6.547889558	6.050788501	6.167533755	6.189347626	6.396233036	5.906669534	6.133736356	6.02166	5.592897072	5.78963499	6.232113492	5.537649087	5.717810257
ENSDARG00000017740	9.986932	10.18972659	10.16375769	10.01283069	10.11239464	10.05862697	10.00088584	10.16695968	9.961890828	9.950817001	10.17246982	10.20280903	9.973799659	10.10827642	10.07499947
ENSDARG00000017741	11.0012994	10.84045822	10.73044439	10.63949023	10.55331365	10.57095329	10.67521231	10.59914685	10.6494498	10.61947462	10.70593664	10.5588354	10.8635365	10.75723392	10.56123083
ENSDARG00000017742	5.310025325	6.364270866	6.040223141	5.319029347	5.950289836	6.078811343	5.283435667	5.885804232	5.874843078	5.831855642	6.080279763	6.175165385	5.570435706	5.467942913	5.717810257
ENSDARG00000017744	8.972213226	9.173353962	9.240617907	8.482101832	8.772588801	8.963513738	8.603589544	8.751165481	9.015453218	8.624868876	8.992222942	9.125302176	8.859935621	8.851105961	9.272684327
ENSDARG00000017748	8.580510295	8.686249915	8.592260967	8.717689586	8.865136727	8.661302293	8.916483479	8.828107879	8.639308222	8.900011368	8.860328154	8.848637052	8.992564386	8.653806689	8.716622041
ENSDARG00000017757	7.787886383	7.327821081	7.297394884	7.775507778	7.724375861	7.348287859	7.532801273	7.620805638	7.57249618	8.205122951	7.866924851	7.94715877	7.754102898	7.753222352	7.728303778
ENSDARG00000017762	10.03574372	10.18647106	10.24523097	9.986568977	10.02517724	10.14151061	9.903385936	9.997004049	10.08401971	9.965904982	10.07717209	10.25437746	10.08196012	10.1119715	10.38587113
ENSDARG00000017772	13.83450467	13.70664466	13.82489237	13.99257499	13.93714964	13.88904552	13.98664152	13.89753524	13.97387578	13.87242014	13.8281554	14.07042026	13.83450467	13.85851986	13.96238313
ENSDARG00000017773	8.300165025	8.086503768	7.261834024	8.21090097	8.414350805	7.467310869	8.278950704	8.345087695	7.887117622	8.483022078	8.323763969	8.549500842	8.262072603	8.448456764	8.49719428
ENSDARG00000017775	12.1478649	12.02777717	11.99396021	11.89353154	11.95069817	12.02777717	11.86833398	11.87295274	11.98898196	11.98898196	11.84679067	11.90258777	11.91016535	11.85244744	11.91584297
ENSDARG00000017780	6.193933822	6.632126894	6.337722856	6.462443941	6.081748184	6.718218356	6.351334158	6.477072787	6.426158988	6.333720925	6.73202598	7.030345488	6.718218356	6.398324832	6.584953557
ENSDARG00000017781	10.15702062	9.824284124	9.817965882	9.910498462	9.876446093	9.827577197	9.958872646	9.834364928	9.803034612	9.923463419	9.760978013	9.896824404	9.943157328	9.848417931	9.923805299
ENSDARG00000017785	5.808371983	6.42490172	6.177745721	5.998308635	5.74101005	6.096943425	5.871394526	6.291956926	6.186002559	5.728223546	6.066786477	5.817326397	5.950289836	5.926817563	5.695514913
ENSDARG00000017790	8.22116493	8.974211256	8.762856953	8.682386031	8.917736399	8.982439582	8.603589544	8.792886339	8.847585425	8.433253718	8.863188494	8.889616865	8.066089892	8.913458977	8.557419179
ENSDARG00000017794	10.35635667	9.669419583	9.63008737	10.48127978	10.20987686	9.779926237	10.34751428	9.951039258	9.826026999	10.13483474	9.828644298	10.41452834	10.11728962	9.938322569	10.19299027
ENSDARG00000017798	10.22262483	10.58211779	10.58928595	10.3623767	10.51662765	10.51773966	10.35160938	10.55523113	10.47403334	10.33734158	10.49589009	10.55331365	10.12417526	10.58138353	10.35810143
ENSDARG00000017799	6.578432781	6.379977167	5.956154027	5.904801909	6.508106423	5.539382101	6.776662197	6.046514173	6.118255268	6.120399087	6.377815735	4.94245487	6.772562891	6.632126894	6.200172266
ENSDARG00000017803	10.39247535	10.85989007	10.78671885	10.4790416	10.67549703	10.68745517	10.52060569	10.68223465	10.67392894	10.32853422	10.62859704	10.70569354	10.17481392	10.83171611	10.64875889
ENSDARG00000017811	8.56489857	8.086503768	8.318968938	8.163126051	8.091145875	8.235177226	8.161442956	8.010937722	8.225172669	8.081076493	8.030770225	8.309615734	8.282011373	8.214869388	8.617786076
ENSDARG00000017813	8.042652622	8.260216025	8.208363816	7.878763873	7.957872428	8.239181518	7.933173655	8.178976114	7.877343798	7.89152648	7.933173655	7.917309299	7.786286324	7.896132776	7.935119251
ENSDARG00000017821	7.369058972	6.82228664	7.008119069	7.275875399	7.646547115	6.789097761	7.302551625	6.832931207	7.133803635	7.202730433	7.082352589	7.221487156	6.996488714	7.275102868	7.244332884
ENSDARG00000017834	6.171334807	5.715696333	5.27079981	5.539382101	5.889191818	5.74101005	5.784425677	4.792754618	5.661552088	5.661552088	5.831855642	6.013114576	5.897305715	5.467942913	5.806925645
ENSDARG00000017835	7.759263199	7.603710558	7.740193848	7.788828121	7.456914956	7.683798462	7.628899922	7.634150088	7.658548183	7.595629281	7.572978284	7.517734795	8.037152583	7.320602917	7.673420263
ENSDARG00000017841	10.4642301	10.60907073	10.55455635	10.39058736	10.45921168	10.54812989	10.42022639	10.53329922	10.5695434	10.39812543	10.61491568	10.504022	10.45316511	10.52060569	10.59914685
ENSDARG00000017843	10.47923362	10.59820374	10.71447284	10.64727562	10.48453961	10.52772681	10.54373716	10.54373716	10.60601904	10.63294625	10.45563225	10.48079732	10.54812989	10.52342495	10.67056035
ENSDARG00000017844	10.21207913	9.893223186	10.03204431	9.928079763	9.693722387	9.977401181	9.952237976	9.688695273	9.941484289	10.08082818	9.851618379	9.939644621	10.13768753	9.677709025	9.86297058
ENSDARG00000017853	7.101637104	6.718978674	6.832931207	6.833414526	7.312092327	7.051244446	7.378791937	6.650404573	7.03125715	7.175792867	7.176921698	6.982432469	7.414629815	7.07561384	7.223469787
ENSDARG00000017860	6.300666328	6.093735357	5.926817563	6.377815735	6.111710777	6.645448749	6.452434414	6.232113492	6.148381234	6.502907087	5.91337543	6.377815735	6.485854834	6.232113492	6.336481811
ENSDARG00000017874	8.701795289	8.484562606	8.380308298	8.288343268	8.475487043	8.372604463	8.363366793	8.264777297	8.424171958	8.384361899	8.374390779	8.332604791	8.570994595	8.605040491	8.325001742
ENSDARG00000017880	7.392902548	7.184813559	7.428589303	7.395437703	6.891659949	7.10959191	6.832931207	7.252281153	7.03125715	7.323854393	7.371272245	6.994189395	7.321739136	7.12296905	7.159573919
ENSDARG00000017882	10.27461601	9.547317354	9.544875289	10.11895789	10.15135086	9.635206195	10.32635931	9.834364928	9.976294056	10.19986093	9.662207441	10.2414876	10.10149795	9.840359068	10.08055621
ENSDARG00000017884	4.423045285	3.937023841	4.406572428	3.917890887	4.817714697	4.574910482	4.89800534	4.253963059	4.340903836	4.328345609	4.567556472	4.89800534	4.954114612	4.771101808	5.102571286
ENSDARG00000017886	9.093724359	9.068594084	9.033617016	9.07288131	9.068318784	8.945159626	8.948304547	8.990605102	9.048639008	8.895851024	8.989319165	8.957946947	9.019769374	8.872523097	9.136724583
ENSDARG00000017901	8.998709285	9.667139521	9.449191004	9.065830116	9.290167304	9.25678427	9.147822515	9.29044061	9.244065524	9.051093501	9.540044867	9.47086205	8.864442234	9.459403422	9.330214291
ENSDARG00000017905	10.22777203	10.29118673	10.4299271	10.05803432	10.20609917	10.42758472	10.20493153	10.29054728	10.41057689	10.11524617	10.37533075	10.24709228	10.21611618	10.21301515	10.32407491
ENSDARG00000017910	8.545296366	8.327168136	8.326247774	8.640492936	8.391632491	8.433253718	8.505604218	8.600572027	8.413571279	8.651025384	8.575321077	8.426890934	8.594791867	8.403863014	8.33619296
ENSDARG00000017928	6.596171974	6.329090953	5.808371983	5.800507322	5.628606952	6.117650356	5.784425677	6.065475706	6.133736356	5.50586334	6.010332205	6.032825105	6.502907087	5.710913284	5.926817563
ENSDARG00000017929	10.19664792	10.5967181	10.46196593	10.40077145	10.50680127	10.52342495	10.3385338	10.47831302	10.45800539	10.36378116	10.53007985	10.53631106	10.18709921	10.49655039	10.47371791
ENSDARG00000017931	7.093091688	7.327821081	7.450667247	7.337810135	7.608561357	7.371853393	7.405964055	7.542066235	7.717494035	7.354470764	7.468983496	7.6914112	6.944664922	7.346594358	7.369058972
ENSDARG00000017947	5.27079981	4.968404449	5.031146759	4.780934316	5.014268911	4.696133705	5.477128084	5.338405273	4.846114214	5.118722575	5.611441348	3.821678548	5.467942913	5.564014816	4.954114612
ENSDARG00000017953	4.666855285	4.489396733	3.655848495	4.841272964	5.443968218	4.188782815	4.659299187	4.846114214	4.522046803	4.89800534	4.567556472	4.154534342	4.696133705	4.574910482	3.577938487
ENSDARG00000017960	10.06072374	9.352230404	9.327654002	9.453486533	9.570838558	9.213003964	9.54725197	9.386765666	9.436410036	9.765348115	9.436481439	9.45572632	9.771980429	9.191045212	9.510120993
ENSDARG00000017983	4.336211214	3.562564292	4.453672803	4.011175051	3.04794572	3.63626717	3.700894413	2.563159459	3.673680516	3.792917398	3.715470432	3.700894413	5.205453357	4.103168294	4.258238415
ENSDARG00000017984	3.528533041	4.085851009	4.771101808	3.815042836	4.593225763	4.336211214	3.063135036	4.011175051	4.574910482	3.673680516	4.037386105	4.011175051	4.258238415	4.51373836	4.696133705
ENSDARG00000017985	9.165840862	8.487151766	8.857602879	9.160745134	8.813214848	8.833613256	8.970309257	8.726994933	8.991115312	9.204502004	8.617241795	9.071038091	9.155761659	8.679065387	9.212391877
ENSDARG00000017986	8.591570471	8.943919976	8.785959777	8.859017684	9.016476083	8.898750696	8.88637722	8.92270149	8.688956953	8.909577663	9.04307363	9.200454818	8.715773638	8.880157842	8.837338776
ENSDARG00000017988	8.228928164	8.104424156	7.763322547	8.022145425	8.266708256	8.026016442	8.268973318	7.959369357	8.143602575	8.302343307	8.11278945	7.953389148	8.257510596	8.276899698	8.134218172
ENSDARG00000018000	8.290298082	8.628763092	8.697182965	8.595580014	8.772588801	8.828107879	8.647991289	8.580510295	8.755631845	8.613327576	8.67670098	8.765462869	8.564769815	8.700126005	8.308804032
ENSDARG00000018002	9.638689786	9.047928461	9.061726192	8.967795415	8.997647333	8.943919976	8.977919106	9.0650393	9.110221209	9.111886312	9.133878623	9.090819285	9.198210728	9.100275168	9.238601417
ENSDARG00000018006	7.847596413	7.546474345	7.740193848	7.357532963	7.348287859	7.560348181	7.532801273	7.456914956	7.787183521	7.535091142	7.511263211	7.768928584	7.71174119	7.547312656	7.708177339
ENSDARG00000018008	4.504770382	4.144761509	4.085851009	3.673680516	4.509045738	3.528533041	3.264470675	4.166239113	3.125541632	3.917890887	4.118340219	3.360821464	3.759322336	3.842572987	4.118340219
ENSDARG00000018010	9.238087487	9.038206123	8.841351385	8.708572988	8.825329338	8.947690013	8.799054295	9.059536051	8.917348116	8.913458977	9.077067314	8.82670655	9.019769374	9.021667855	8.974211256
ENSDARG00000018022	9.001544726	8.750114435	8.846124449	8.426099295	8.527832267	8.655731459	8.538693656	8.500864415	8.694487915	8.699597308	8.688334538	8.635273668	8.734473468	8.691124578	8.947770904
ENSDARG00000018025	9.338855781	9.488024474	9.372597825	9.276963815	9.596149012	9.390969441	9.341247487	9.392371413	9.298948586	9.451848127	9.545144568	9.462692759	9.346694163	9.467087717	9.397130099
ENSDARG00000018032	7.524887539	8.605040491	8.506618781	7.878763873	8.195274457	8.367941328	8.048388781	8.557768154	8.183576474	7.492264828	8.419984998	8.28045655	7.12296905	8.629964883	8.300165025
ENSDARG00000018040	4.423045285	5.871394526	5.648742641	5.571999638	5.628606952	5.570435706	5.283435667	5.10478241	5.06565134	5.661552088	5.747897201	5.643651794	5.205453357	5.238458938	4.754008341
ENSDARG00000018047	7.221487156	7.625906639	7.650271812	7.151282326	7.078988285	7.458591444	7.272395296	7.100718579	7.581467549	6.92566908	7.344470087	7.184265525	6.896818719	7.622095814	7.32207661
ENSDARG00000018060	10.38305168	10.60907073	10.44435593	10.27324672	10.30298442	10.40849536	10.46017255	10.3932798	10.36770932	10.45044364	10.50462092	10.35963929	10.72286296	10.34972971	10.50378509
ENSDARG00000018061	8.38763767	7.971279701	8.462296692	8.505260936	8.372604463	8.510106832	8.183576474	8.091145875	8.545296366	8.592840837	8.030770225	8.612069503	8.482558195	8.341702661	8.596396662
ENSDARG00000018065	5.947853997	6.503456691	6.440755066	6.315037725	5.668011838	6.17000817	6.314071087	6.396233036	6.465589404	5.793198808	6.411680515	6.565024321	6.327944853	6.473057238	5.904801909
ENSDARG00000018066	5.947853997	6.701854471	6.778852936	6.167533755	6.266348305	6.897849653	5.669601621	6.498356679	6.483978098	5.586578113	6.61483182	6.25329016	4.855858942	6.363061043	6.295594715
ENSDARG00000018069	8.477751176	8.738531284	8.857602879	8.565849107	8.515279155	8.655731459	8.383766571	8.500864415	8.557419179	8.205122951	8.600572027	8.209737419	8.482558195	8.427382902	8.539351147
ENSDARG00000018073	8.69689457	8.500371726	8.617786076	8.554260456	8.364240202	8.545006231	8.353144379	8.341702661	8.481852084	8.570161508	8.300329999	8.421314876	8.58406477	8.422638083	8.536220835
ENSDARG00000018077	6.402883844	6.632126894	6.02166	6.557339812	6.266348305	6.347873276	6.396233036	6.58303046	6.361752456	6.73034135	6.68463463	6.032825105	6.847187043	6.661330149	6.239019809
ENSDARG00000018096	7.989873277	8.314247009	7.979693401	8.37179332	8.157405689	8.14829079	8.274025182	8.314700438	8.204397817	8.133447581	8.235330623	8.439742927	8.239181518	8.123810077	7.929614202
ENSDARG00000018105	11.49932006	11.22025394	11.16358162	11.23344377	11.14203291	11.16708797	11.28275131	11.2883727	11.26261481	11.41038544	11.28439327	11.18789916	11.33842308	11.17207818	11.18632221
