	DMSO_A	DMSO_B	DMSO_C	DMSO_D	SANT_10-4_A	SANT_10-4_B	SANT_10-4_C	SANT_10-3_B	SANT_10-3_C	SANT_10-2_A	SANT_10-2_B	SANT_10-2_C	SANT_10-1_A	SANT_10-1_B	SANT_10-1_C	SANT_3uM_A	SANT_3uM_B	SANT_3uM_C
100073329	4.014224933	3.93866914	4.052488255	4.189897747	4.046719204	3.906802986	4.233517521	4.000592758	4.178354791	4.211408127	3.925998054	4.321186081	4.076947576	4.005824587	4.232085215	4.135399769	3.890460026	4.224658796
100073331	3.514398312	4.442388191	3.991041235	4.633083869	3.074586105	4.016961513	2.786554423	2.357097631	2.767091378	2.355820068	3.786594583	1.822665043	3.047589531	3.058585728	2.749807346	2.210802617	2.561300845	2.465580506
100073332	4.554352322	4.907344681	4.968405011	4.930525127	4.908341392	5.213405884	5.024331879	5.285834609	5.030638301	4.371406745	4.754620735	4.723973635	4.631391672	4.942675662	4.809922192	3.501988009	5.139183863	4.615506432
100073333	2.936994405	2.562856855	2.738958464	2.773778998	2.463625003	2.540544317	2.519043189	2.453467797	2.439154505	2.628097945	2.720271756	2.005119982	2.540719394	2.419703653	1.925516832	2.491062249	2.183908007	2.658328436
100073334	2.952023074	2.886934909	3.280979338	2.975908043	2.86430725	2.497756991	3.312669619	3.069906803	3.475161678	3.125099796	3.113529362	3.589968196	2.844689655	3.207705225	3.276999573	3.322772709	3.369315702	3.482176385
100073335	2.0599682	2.436347659	2.391216764	2.598202264	2.499401473	2.700031082	2.050966811	3.046922159	2.554312867	2.068424366	2.913601986	2.721880805	1.752444019	2.563704369	2.715460153	1.973149445	2.711348261	2.110508323
100073336	5.319603349	5.416182358	5.196030957	5.353285343	5.264684548	5.372847001	5.412347763	5.187678101	5.186686972	5.460845841	5.3902562	5.404745033	5.412656801	5.499084725	5.184191621	5.23392417	4.775088944	5.036691069
100073339	4.621690972	4.767640298	4.679952986	4.702573544	4.676020132	4.842254103	4.878461567	4.791089691	4.685611871	4.879459869	4.651912998	4.918512464	4.809377164	4.695704464	4.583461651	4.861551172	4.778493649	4.820350763
100073341	4.496585989	4.656159498	4.758265147	4.832252127	4.591523088	4.7855749	4.808039217	4.77486142	4.752604335	4.15262388	4.697384961	4.563512027	4.490275277	4.63679582	4.590585838	4.230643692	4.733593155	4.64455866
100073342	0.944395966	1.129777328	1.13863306	0.585279159	0.617475003	0.526174848	1.244161424	0.537460918	1.14038216	0.458751425	0.344782259	1.101945194	1.100666547	0.505099856	0.800360337	0.401296712	0.157117978	0.993802709
100073343	2.82716762	2.61246133	2.688237505	2.993759818	2.650247486	2.877401135	2.565320111	2.959366313	2.859567912	2.302739484	2.906885031	3.019247287	2.540719394	2.675242575	2.871783363	2.158303354	2.866574236	2.768005605
100073345	3.588400379	3.866905082	3.436583432	3.9039422	2.931325012	3.519944816	3.170214415	3.44875635	2.946472108	3.376969234	3.548434037	3.019247287	3.383752976	3.367210352	2.925358408	3.018525957	3.669887302	3.237187256
100093703	4.712743795	4.474935592	4.580553314	4.574976916	4.620242172	4.650488616	4.776421862	4.601670883	4.691015337	4.589313457	4.63981121	4.64597257	4.712576258	4.63679582	4.585840291	4.800769184	4.611004855	4.777277166
100093704	3.87133937	3.930869382	3.779581274	3.865676307	3.718967945	3.66719252	3.717989662	3.875716877	3.799189515	3.973165977	3.919338699	3.897530026	3.722716339	3.815312231	3.883350845	3.813415056	3.893603347	3.772731968
100093705	1.087370567	1.424555847	1.108088007	1.338495543	1.19907713	1.650898638	0.962295082	1.196599084	1.202235529	0.683017101	0.531029185	1.27775824	0.871529456	0.854426851	0.925833627	0.258965919	0.894554536	0.766002503
100093706	4.198795216	4.178219984	4.41574131	4.326474422	4.088426309	4.140318737	4.237095531	4.115515512	4.287012312	4.031426001	4.465647938	4.235516846	3.996996855	4.267661737	4.291583639	3.907867795	4.310624006	4.205290186
100093707	5.895851432	6.111814719	6.097691915	6.139772917	5.965169613	6.296201246	6.11685234	6.45193039	6.29800073	5.357273265	6.244508458	5.994206288	5.605407808	6.016885678	6.213697795	5.002235512	6.405931988	6.038585428
100093708	2.266429936	2.368674128	2.635668163	2.550753593	1.933348778	2.396577197	2.653645505	2.253826325	2.341748191	2.261606781	2.395053704	2.369238071	2.199763337	2.0348322	2.185992035	1.957871904	2.088380898	2.053882695
100093710	2.802504741	3.229779837	2.916909137	3.222938329	2.957284056	3.25035365	3.292177585	3.07748769	3.311738459	2.937610393	3.192979097	3.396650957	2.704572916	3.043545829	3.223009418	2.66106591	3.241924667	3.09709016
100101640	12.38820663	12.27810207	12.26741343	12.23683629	11.98463396	11.75460588	11.79305056	11.67094691	11.75964634	12.04079444	12.07692016	11.8324408	11.97587534	12.02642529	11.86577389	11.81996534	11.19875303	11.54231296
100101641	4.117813575	4.377875535	4.497556654	4.357828558	4.222907684	4.551978248	4.373392719	4.395748626	4.455222504	3.881112063	4.532628698	4.201642848	3.6956977	4.327868474	4.265112566	3.70320967	4.248146586	4.234246454
100101642	3.073815107	3.310144612	3.280979338	3.491471075	3.144040742	3.608073782	3.139954127	3.533876601	3.137999245	2.67061776	3.084059659	3.081527979	2.624971105	3.01298733	2.879559829	1.895090614	3.212020274	2.910362155
100101645	5.429722986	5.475023856	5.722499678	5.545577648	5.391480751	5.521756649	5.542393062	5.544278738	5.484057925	5.078116681	5.449232504	5.360774283	5.228332151	5.442878797	5.448789479	4.900028923	5.439371721	5.338786345
100101646	5.608716414	5.241173897	5.41147384	5.113104347	4.137501391	4.479611424	4.430762411	3.471950621	3.951031135	4.941546633	4.928844722	3.954111779	4.243450061	4.293318834	4.044213993	5.192100883	3.222057436	4.253232714
100101649	5.391647558	5.452046951	5.371847035	5.491632069	5.715238142	5.733646356	5.412347763	5.750399986	5.471553303	5.43948868	5.664626556	5.415531467	5.586620887	5.59633542	5.417081232	5.312599668	5.842944625	5.455411223
100101652	1.549318456	1.77754459	1.336055155	1.662475898	1.596001451	2.34922534	1.327079122	2.022052285	1.426114804	0.250280471	1.935446217	1.27775824	0.598999224	1.321508861	1.041262112	0.155626028	1.565026761	1.242090537
100101653	2.266429936	1.828809857	1.600259963	1.945341834	1.906951466	1.441082559	1.803176701	1.745780269	2.22740345	2.381645515	1.987307909	1.496728048	1.894999125	1.78647903	1.998750129	2.5635054	1.810947687	1.917712885
100124530	2.359543752	2.260811864	2.45328656	2.550753593	2.058542563	1.933710946	2.001334588	1.196599084	2.145806701	2.05243505	1.974516216	1.516902543	2.085462338	2.137557698	2.012961036	2.131319484	1.784099047	1.836113059
100124531	1.40387571	1.7600432	2.11219609	1.908172482	0.584542292	1.781495848	1.859974311	1.647341623	1.76356725	0.552680678	2.025016243	1.721985105	0.130602547	1.508373014	1.36307324	0.894020148	1.516917429	1.964545488
100124594	4.963225379	5.267734001	4.970529016	4.967130216	5.037152503	4.898847405	4.850703753	4.914735245	4.836263814	5.169901497	4.92053218	5.054116911	5.032467757	4.924319238	4.987733825	5.101158767	4.768255334	4.849754925
100124599	7.491143501	7.454836317	7.348681172	7.370511776	7.102974362	7.207757395	7.288011267	6.921900157	7.086221006	7.117942281	7.103919486	6.899892105	7.213491291	7.215794251	6.960008597	7.373669714	6.745204213	7.017953453
100124610	3.802529078	3.973255435	3.00243559	3.339211417	3.917145971	3.99789719	3.264394087	3.609031912	3.50410055	4.28509733	3.808383339	3.541553018	4.126925206	3.793003272	3.31190222	4.185448172	3.186617541	2.94969133
100124611	3.153987636	2.490414163	2.489285767	2.586485593	2.568398013	2.142554377	2.190373695	2.639093514	2.368972394	2.866232526	2.681442299	2.455386994	2.879407392	2.760493431	2.480004564	2.58355244	2.120931158	2.398943882
100124613	3.260441291	3.248726859	3.28780921	3.16108775	3.056687119	3.122407835	2.786554423	2.738077633	2.903674271	3.038463066	2.780303774	2.88598897	2.42327785	2.91722497	2.540116751	2.392233924	2.375947184	2.421499811
100124615	0.882987748	0.925145804	0.760727056	1.062169734	-1.013184195	0.831993171	1.094406352	0.012940154	0.862457584	1.171649576	0.952304156	-0.193044453	0.383727145	0.986118651	-0.014689962	0.828332187	-0.020823589	0.314360787
100124618	8.464862739	9.335119908	8.953045733	9.468230857	8.761993889	9.272087556	8.565170845	8.748078526	8.640795279	7.892118852	9.451522866	8.199463968	8.721540792	8.817748903	9.020049731	8.138155783	8.621579194	8.455501856
100124622	2.690474193	3.124298807	2.465386379	2.562762861	2.534312172	2.809047028	1.984403684	2.628811077	1.222277728	2.691416781	3.278724532	1.575786614	2.404330268	2.84098653	2.027033326	2.5635054	2.615610448	1.340063851
100124652	1.818945293	2.116990571	1.823487806	1.926876858	1.510921524	1.745372917	1.949933875	0.852271115	1.202235529	1.489251008	1.594530686	1.229673572	1.318731234	1.163538108	1.36307324	0.155626028	1.014905275	1.081399796
100125749	4.798389569	4.952344868	5.080815949	4.991768053	4.941231903	5.186715766	5.01602513	5.502651936	5.333262958	4.512500182	5.16531001	4.96881086	4.629353348	4.996383835	5.239626245	4.392802427	5.467066075	5.149084862
100125912	2.313737928	2.321727953	1.932102897	1.639979904	1.997303248	2.34922534	1.896633972	2.022052285	1.70779537	1.646637594	2.07380819	1.838782546	1.82548162	2.419703653	1.340712738	0.956847038	2.131620065	1.081399796
100126011	1.626286465	2.017390255	1.643500723	1.68462649	1.401724913	1.868033862	1.573400944	1.379438866	1.097622394	1.416162382	1.319017619	1.019501892	1.62730123	1.441103122	0.864460627	0.571556522	0.707178057	1.136975956
100126012	4.966929376	5.075958713	5.219439174	5.09046958	4.894972321	5.133554833	5.057088695	5.205085194	5.101333112	4.840417913	5.121016341	4.946672223	4.900089386	4.998335135	5.030272268	4.556422894	5.074178789	4.969396328
100126013	3.738962853	3.862811563	4.01181573	3.821377993	3.839016565	3.681601284	4.090526627	3.705143511	3.914542524	3.768171019	3.819155545	3.893677824	3.60732992	3.815312231	3.969670908	3.846974123	3.651436937	3.828653349
100126015	4.195641742	3.883163988	3.999386965	4.077202997	3.897168765	3.914956565	4.229930615	3.939505512	4.118122908	3.938786804	3.997291241	4.11826616	3.726535167	4.02891739	4.095195389	3.989019058	4.187970401	4.065485281
100126019	4.996223901	4.94655427	5.181434814	5.059020284	4.731603044	4.717283023	4.841331184	4.583151043	4.779906813	4.428271621	4.769507738	4.627535675	4.602589683	4.601287825	4.614082212	4.480944564	4.395113483	4.558132692
100126020	2.37077152	2.116990571	1.66464461	1.471846313	1.644740702	1.996527886	2.098948199	1.83792909	1.843379714	2.219266838	2.514745344	2.10178489	1.796708751	2.079755919	1.715643386	2.346039087	1.714706562	1.749619729
100126021	2.851415964	2.425286891	2.968830952	3.028814039	2.516962417	2.737292566	2.805957288	2.639093514	2.266534018	2.595364953	2.886544465	2.52676557	2.30566959	2.900627851	2.351700535	2.369321391	2.577027609	2.71420901
100126023	2.5394606	3.032526679	2.908070879	3.002603546	2.931325012	3.079527119	2.786554423	2.951136772	2.853155469	2.97201728	2.787635136	2.838686358	2.765235941	2.832261445	2.832259566	2.871368939	2.96548192	2.759177661
100126024	2.914153721	2.622180793	2.677875764	2.892723231	2.720140638	2.419682783	3.053308937	2.830704255	3.143264868	2.584286811	2.8094083	2.52676557	2.649316179	2.684967503	2.758267879	3.033177695	2.916875521	2.910362155
100126026	0.7856777	1.402165183	0.978998323	0.920031108	0.771725374	1.323498097	0.778083034	1.196599084	1.14038216	0.35827821	0.664446334	0.961800249	0.815260399	1.244684571	1.041262112	1.209942609	1.467148294	1.475576467
100126028	4.927554837	4.961944514	5.008235894	5.109015261	4.987629478	4.900901411	5.087137092	5.139602057	5.228161604	4.888494676	5.018812994	5.089908666	4.938461865	5.065019316	5.095160179	4.857440536	5.168026353	5.17420718
100126029	4.328259808	4.595780227	4.425064421	4.535912321	4.280590738	4.380052414	4.222729937	4.392713336	4.289389137	4.087424361	4.539158863	4.11826616	4.202905925	4.077718708	4.28574301	3.618302252	4.41930662	4.086810268
100126070	2.114419	2.075143778	2.157646949	2.051427898	1.810560921	2.183627927	1.91462029	1.563449299	1.619874017	0.912928896	1.999987181	1.632361264	1.358650666	1.613956239	1.490413006	0.894020148	1.467148294	1.340063851
100126105	2.898723196	2.918830571	3.181802291	3.245465351	2.82254947	2.773615852	2.871883197	3.031393073	2.807452121	2.289158471	2.514745344	2.369238071	2.365671814	2.55312356	2.271224146	2.018034712	2.348720897	2.352745676
100126120	2.046028218	2.060920695	1.804562842	1.393323595	2.094076018	1.981078204	1.661247712	2.006251696	2.12466546	2.099880996	1.707066673	2.005119982	1.894999125	1.907711352	1.783530602	1.988266897	2.273500758	1.917712885
100126123	2.499101205	1.910400459	1.012369674	1.617127566	0.161814473	0.021564075	0.372338712	1.224181054	1.261545692	-0.554429914	0.78656304	0.90169429	-0.902754355	0.63117678	0.428594806	-1.283420443	0.588056198	0.21456401
100126126	4.649615238	4.999716811	5.106153249	4.932840357	5.037152503	5.335367667	5.030530703	5.565998156	5.006282008	4.185984225	4.923862946	4.818436669	4.380642206	4.874195296	5.184191621	3.403931225	5.286349196	4.696347609
100126132	7.136040538	8.127936392	7.654372765	8.257150998	7.476980768	8.017383541	7.330081377	7.465063979	7.350025055	6.51673906	8.238861017	6.79537583	7.368780451	7.465429838	7.763884199	6.682717907	7.431441165	7.120171826
100126133	4.229956543	4.207568311	4.312355289	4.077202997	4.396599844	4.094389535	4.193562357	4.321078805	4.416604395	3.98584985	4.189428564	4.309667772	4.009589057	4.170631828	4.387418886	4.208222906	4.38844433	4.305708646
100126134	8.620087602	9.488369644	9.077986451	9.540890875	8.932093913	9.408004361	8.709472441	8.994345469	8.954685444	8.206010355	9.520798089	8.563333192	8.925305724	8.926272852	9.27614109	8.361215692	8.794443877	8.711462401
100126137	3.121122123	3.261221364	3.210841058	2.902206414	3.086396571	3.331783991	3.093339283	3.261784636	3.179595728	3.249528461	2.913601986	2.92425655	2.991563947	2.823483272	2.824223191	2.813131929	2.891944094	2.71420901
100126139	1.681432144	1.878315782	1.765951465	2.150244597	1.062246307	1.799223706	1.353692107	1.168479497	1.181910973	1.257841216	1.627589441	0.773404455	0.664165394	0.954305441	1.013259202	-0.278584501	1.082573753	0.834839558
100126142	3.153987636	3.522249189	3.294606902	3.690672469	3.329385468	3.760639431	3.278352717	3.151183031	3.158947397	3.070572513	3.314693003	2.77310249	2.933274456	3.273638104	3.306143435	2.458865875	3.382800114	2.768005605
100126232	5.030255777	4.827677805	5.076878103	5.075878513	4.742840367	4.74270028	4.905695381	4.802570559	4.876341965	4.731662392	5.075319575	5.024477851	4.765505367	4.922265143	4.904427144	4.974036169	4.726559652	4.961721626
100126805	4.865409824	5.052787664	5.212277014	5.192542552	4.871274133	5.298447668	4.878461567	5.222284759	4.909167996	4.281672368	4.762083439	4.806193281	4.368473344	4.611522456	4.54974222	3.274260592	4.960371196	4.427717804
100126807	1.959435447	1.650327204	2.049278002	2.586485593	2.290650884	1.689433866	2.587913564	1.783348993	2.323309061	2.492459144	1.611154752	2.31265987	2.523262116	1.530116882	2.271224146	2.532902652	2.131620065	1.36355178
100126812	4.814925076	4.944618894	4.811370546	5.031198429	4.952568693	4.886461574	4.84602508	4.978883309	4.904524044	4.494860574	4.9648614	4.883978772	4.543201091	4.839784938	4.855978864	4.437546527	4.888142376	4.654114167
100134974	3.887063974	3.934774532	3.582591799	3.400718869	3.711360968	3.313396181	3.359381921	2.934535504	3.28340163	3.534911393	3.660492941	3.506668946	3.804480481	3.55921294	3.185859782	3.598735561	1.938171284	2.71420901
100135755	2.569006059	2.414140668	2.065266634	2.197225496	1.796249667	1.763547438	1.0624953	1.403765191	1.735950798	2.190333738	1.895288632	1.854721976	1.811166915	1.572645495	1.223396057	1.973149445	0.735482719	1.316187188
100136836	2.663337064	2.641425457	2.624920459	2.655399419	2.408239715	2.926621933	2.674907059	2.628811077	2.577837632	2.130666354	2.689292246	2.48641122	2.375433975	2.531726255	2.306265109	1.35695049	2.725529157	2.759177661
100136839	4.032014504	3.995860749	4.04040644	4.068806241	3.624924855	3.85688944	3.60622552	3.619455779	3.540474567	3.318003218	3.384046577	3.179703025	3.378908217	3.159691151	3.235183049	2.871368939	3.212020274	3.198528242
100136840	2.499101205	3.068517793	3.083174331	2.550753593	2.642268366	2.869031895	2.553889298	2.909269825	3.713286174	2.771738028	2.886544465	2.92425655	2.355843146	2.635673761	3.306143435	2.310395606	2.767254206	2.878108156
100136843	1.699355359	1.926179126	0.190096585	1.617127566	1.510921524	1.67029491	0.891407144	1.196599084	1.202235529	1.581276716	1.124302337	0.704711343	1.62730123	1.346233991	-0.134878471	1.973149445	1.938171284	0.900541145
100136845	2.83529577	2.602675942	2.624920459	0.676525569	2.957284056	1.27364287	2.685421477	1.907631895	3.758593663	4.215003813	2.097598994	3.599459271	3.861163376	0.954305441	3.21073219	2.273849156	0.735482719	4.299633162
100136846	1.835248187	1.611819255	1.823487806	1.727932787	1.767194092	1.46349167	1.859974311	1.563449299	1.931235271	2.068424366	1.908799074	1.990766403	1.752444019	1.956703581	1.84836638	1.30959298	1.901168177	1.933493276
100136848	1.38184743	1.259992515	1.13863306	1.191551858	0.856933133	1.084186915	1.430706511	0.852271115	0.937116951	0.597447301	0.756989178	0.102265748	0.726514799	0.986118651	0.588965347	-0.278584501	0.618771385	1.081399796
100136849	2.205026323	1.941787088	2.157646949	2.134238052	2.009760836	2.142554377	2.519043189	2.022052285	2.059316828	1.667782678	2.1554142	1.704500223	1.737382069	2.206698117	2.09540663	2.380823143	2.099312788	2.454685956
100136850	3.403971958	3.593149057	3.466991207	3.503981923	2.712539858	2.869031895	2.234001752	2.128061021	2.276153045	2.946289348	2.998190447	2.005119982	2.985202426	2.310861343	2.480004564	2.613110174	1.060368394	1.767338213
