	F10	F11	F12	F7	F8	F9	F4	F5	F6	F1	F2	F3	E10	E11	E12	E7	E8	E9
792311	3	1	26	10	1	5	3	44	3	28	29	19	1	10	0	16	19	18
792319	268	210	421	74	126	478	34	450	84	724	443	601	8	744	109	423	386	692
792371	51	48	67	13	9	18	6	21	0	99	30	59	1	90	53	84	54	153
792389	5	0	2	4	9	1	0	8	0	5	5	6	0	11	0	0	8	3
792391	52	42	13	2	12	21	19	50	11	68	33	65	0	80	12	45	77	114
792398	110	82	127	33	48	220	28	233	23	457	136	316	10	470	31	275	227	389
792402	0	2	10	0	0	11	0	7	3	13	0	10	0	18	1	19	2	1
792404	6	4	7	0	0	4	0	2	0	9	0	4	0	3	1	10	20	25
792417	60	40	55	27	4	28	6	69	15	93	74	73	2	52	3	48	39	99
792447	17	7	0	0	0	0	0	0	10	3	4	11	0	2	4	1	0	5
792456	22	0	15	0	4	7	0	24	1	21	9	22	0	17	0	0	10	15
792465	12	0	12	1	7	28	0	4	0	16	16	24	0	17	2	14	37	2
792467	3	0	0	0	5	17	0	8	0	18	7	9	0	23	3	6	8	14
792470	0	0	0	3	1	0	0	0	0	3	0	2	0	12	1	0	2	3
792477	0	0	0	0	0	0	0	12	0	5	4	25	0	2	3	3	3	0
792506	11	30	22	22	10	51	0	76	0	44	14	35	0	39	14	2	6	15
792520	0	1	42	28	11	35	0	15	4	96	51	56	0	41	12	30	43	73
792524	1	1	6	0	5	3	0	2	0	7	1	0	0	10	6	0	0	7
792527	17	14	61	0	22	43	16	20	13	77	61	59	0	90	0	55	10	61
792532	0	2	6	7	34	57	0	34	0	28	31	18	0	34	0	24	36	18
792539	2	0	6	0	14	19	9	25	6	19	10	18	0	13	1	8	8	26
792544	372	221	504	108	196	672	78	571	97	761	509	734	16	698	197	573	482	1020
792547	0	0	2	0	0	0	0	0	0	3	0	0	0	6	5	15	4	1
792560	50	16	44	3	32	44	11	41	2	108	53	60	0	53	15	50	76	80
792564	73	33	129	30	49	124	37	176	11	173	159	149	5	162	37	124	111	192
792578	9	7	31	1	2	15	5	31	5	17	10	25	0	88	0	5	18	27
792588	75	46	70	9	14	69	17	100	24	106	79	128	1	104	6	63	54	126
792596	2	0	2	0	0	3	0	12	0	0	5	21	0	2	0	11	5	2
792608	0	0	5	0	0	3	0	0	0	12	7	5	0	2	0	0	0	0
792610	1	5	36	1	7	18	7	31	14	8	8	11	0	24	3	32	7	33
792613	8	9	10	0	3	13	0	5	0	22	9	12	0	11	0	21	9	8
792614	9	26	0	3	39	4	0	6	0	26	0	0	0	1	0	2	1	3
792620	0	2	0	0	4	4	0	1	0	7	0	1	0	6	0	1	1	16
792623	74	77	117	26	32	116	30	156	39	122	145	171	0	207	33	118	101	236
792628	27	38	73	18	13	55	7	57	14	96	102	78	2	75	10	51	76	89
792689	44	24	20	3	0	22	5	37	20	18	13	1	2	19	11	26	21	45
792692	0	10	12	0	0	7	0	12	0	15	5	19	0	26	0	23	0	0
792693	39	17	20	0	5	8	13	22	0	44	42	53	0	18	0	28	15	37
792697	30	19	38	4	21	65	2	14	36	107	35	99	2	76	5	34	36	59
792701	26	12	19	11	20	14	9	31	3	29	34	34	0	30	7	27	20	39
792710	26	34	39	10	11	57	2	122	14	85	331	110	0	53	15	80	70	96
792712	9	2	2	5	0	12	0	3	1	27	25	19	0	4	0	5	16	25
792715	14	0	19	0	6	10	6	46	0	44	37	19	0	14	1	27	30	53
792746	1	3	0	0	0	17	0	10	0	8	2	0	0	0	0	0	13	15
792752	71	51	64	11	16	69	3	41	11	75	72	91	3	94	14	63	53	106
792763	2	0	11	1	15	7	0	0	0	14	1	12	0	24	1	9	8	12
792773	57	43	89	9	53	127	3	122	8	150	62	132	4	143	18	107	175	222
792822	29	43	66	21	35	82	1	88	9	79	70	97	0	126	42	54	101	107
792824	4	0	0	0	0	2	0	6	5	30	0	0	0	8	5	11	0	5
792828	5	33	26	4	12	49	0	32	7	64	21	26	0	41	0	41	33	28
792831	26	25	79	1	19	84	2	90	5	118	53	64	0	99	9	54	72	137
792832	15	15	45	2	12	48	4	62	0	61	86	30	0	50	12	0	67	51
792833	0	20	10	0	8	0	4	15	0	27	25	0	0	17	0	9	14	7
792835	5	0	9	25	7	16	0	5	0	15	6	3	0	15	5	8	8	20
792853	105	97	83	17	49	116	14	126	40	115	108	155	2	135	19	115	109	203
792854	19	2	11	0	21	12	8	36	1	36	13	67	0	24	7	44	18	57
792865	106	75	62	79	33	245	7	169	25	257	242	282	1	189	78	125	176	449
792884	0	0	9	0	7	17	0	15	2	7	0	23	0	0	8	3	0	0
792889	1	3	4	0	5	22	0	23	1	1	10	38	0	30	7	10	28	29
792891	0	0	0	0	0	7	0	0	0	0	6	1	0	8	0	3	0	11
792903	1	9	6	0	0	0	0	5	0	4	0	0	0	0	0	5	1	10
792915	61	99	150	33	56	94	8	80	46	185	95	215	0	130	32	78	149	230
792921	20	20	9	2	11	13	4	43	11	41	19	12	1	11	6	23	57	6
792923	5	6	5	0	3	9	0	5	11	17	0	8	0	11	0	16	5	7
792928	43	38	12	2	18	32	4	31	2	40	68	32	0	86	14	55	69	95
792949	143	157	245	21	115	299	88	442	43	711	523	395	6	422	265	173	315	704
792957	30	50	30	12	18	35	6	69	0	85	17	109	10	84	5	22	47	63
792966	7	14	25	3	13	40	2	20	37	49	66	69	0	53	7	50	53	32
792970	3	8	0	0	0	10	0	12	0	24	8	22	0	10	0	6	13	24
792983	14	41	63	21	21	73	15	75	12	81	45	87	2	71	30	40	56	52
792998	66	4	16	8	2	22	0	60	10	22	40	24	2	44	0	14	15	44
792999	0	1	3	0	1	0	0	7	0	6	0	0	0	12	0	7	0	9
793004	45	4	44	7	5	46	6	44	7	31	83	66	1	52	21	32	55	72
793007	5	2	23	0	0	10	0	12	8	8	0	11	0	20	0	4	3	24
793011	16	3	24	0	7	13	1	21	1	27	17	20	0	13	0	11	11	8
793027	0	11	4	0	0	0	3	0	1	12	0	6	0	4	0	0	13	0
793036	44	61	64	5	45	87	1	93	5	125	82	77	0	122	12	33	68	146
793075	5	0	1	0	3	51	0	13	0	51	14	38	0	35	10	11	7	48
793087	11	23	49	2	0	4	2	8	0	9	15	34	5	23	4	75	4	41
793090	23	10	4	1	0	5	0	5	2	15	13	41	14	8	1	31	2	0
793096	1	0	1	0	3	0	0	3	0	6	0	3	0	5	0	5	0	0
793097	2	7	6	0	0	12	0	5	0	6	21	12	0	1	1	12	31	33
793098	81	24	89	20	29	84	17	51	14	60	55	85	0	83	4	77	100	127
793099	1	1	43	2	11	18	0	14	0	45	8	31	0	58	0	6	28	22
793103	20	21	30	3	18	28	0	25	0	19	19	32	0	61	5	11	54	61
793121	39	30	102	33	8	86	6	85	15	58	65	129	0	154	12	54	56	99
793127	76	40	1	0	23	56	0	28	0	108	18	17	0	37	2	24	17	10
793137	33	11	15	0	25	66	6	60	11	103	56	50	0	56	18	34	125	48
793145	121	79	136	8	83	198	10	196	60	203	193	300	5	251	32	109	151	218
793153	0	4	7	1	2	22	0	20	0	12	3	4	0	12	8	11	4	14
793158	83	43	115	5	61	133	22	128	14	137	102	161	3	127	32	119	119	224
793165	33	20	12	0	4	21	44	18	8	85	73	121	0	18	7	9	37	98
793178	0	11	1	0	0	0	0	1	1	6	4	4	0	7	1	1	2	0
793183	21	3	6	18	8	23	4	61	14	48	50	40	9	78	5	31	18	64
793188	19	18	63	14	24	5	0	15	0	57	23	40	4	27	6	20	44	17
793200	77	80	55	18	15	86	16	132	8	127	67	131	0	172	39	82	117	184
793202	19	15	24	1	9	54	9	13	12	39	43	29	0	76	7	18	39	60
793210	15	4	16	2	5	32	1	55	3	46	13	38	3	37	8	36	49	42
793236	0	13	4	0	5	1	0	17	5	9	0	17	0	16	0	10	3	1
793240	4	1	1	1	6	2	1	14	1	0	0	17	13	2	0	5	0	4
793246	6	0	13	0	0	2	0	12	5	10	6	0	0	2	0	17	0	7
793262	19	11	16	2	34	30	0	63	19	93	37	42	0	83	0	27	2	95
793274	88	24	90	7	60	125	3	55	5	139	116	177	6	174	15	132	93	241
793278	0	40	3	1	0	20	0	20	7	11	20	32	0	27	11	5	41	31
793290	54	45	63	18	28	106	6	132	24	134	90	102	0	113	41	86	84	116
793293	38	51	32	6	66	51	9	66	14	102	42	70	7	134	0	65	17	107
793294	43	21	39	27	26	76	14	62	41	51	33	49	0	31	12	43	41	55
793295	0	0	0	0	3	13	0	0	0	8	15	8	0	4	7	8	8	3
793299	0	17	22	1	8	3	8	31	1	84	73	21	0	31	6	5	14	43
793301	52	38	41	2	21	167	6	121	47	144	45	111	0	172	3	71	110	184
793303	0	3	2	5	2	11	0	6	0	7	16	6	0	12	0	10	6	17
793308	32	25	45	6	14	33	2	75	15	89	58	114	10	76	10	45	94	124
793309	26	20	2	2	5	10	1	24	2	61	29	64	3	78	10	23	41	23
793315	1	1	0	0	1	7	3	1	0	13	3	7	0	2	4	0	12	0
793321	29	23	33	12	19	29	0	64	16	60	47	37	0	113	6	36	70	98
793335	5	7	24	6	0	29	0	16	9	45	24	60	0	56	2	30	43	34
793341	1	0	18	1	0	18	0	39	3	19	41	18	0	9	0	1	15	30
793349	9	24	41	20	11	20	20	43	18	74	98	27	7	34	7	72	35	79
793359	119	66	190	18	108	262	18	178	32	266	194	234	13	141	35	171	201	381
793362	24	20	33	3	24	48	11	33	13	60	71	102	3	86	6	66	60	87
793414	13	3	4	0	34	52	0	12	6	28	0	31	0	8	0	33	39	11
793418	30	16	13	11	7	36	0	43	3	44	26	45	7	44	0	39	37	57
793444	112	79	185	50	80	264	16	175	42	162	135	208	6	329	46	192	283	316
793448	13	18	4	0	7	19	0	9	0	19	16	16	0	5	1	18	1	4
793454	5	6	0	2	5	5	0	10	0	7	30	16	0	15	0	0	3	0
793455	45	44	79	3	44	62	23	67	12	79	103	101	0	117	15	58	41	150
793465	134	136	265	26	103	272	56	244	36	319	272	310	13	375	48	249	395	592
793471	12	11	20	0	6	21	0	36	2	14	21	43	0	40	1	10	41	10
793476	2	2	37	0	0	12	17	10	22	55	22	66	0	40	10	26	12	19
793480	5	0	3	0	10	1	0	7	0	7	8	14	0	10	4	7	8	1
793524	32	7	68	5	19	59	0	50	1	39	67	93	0	56	8	51	56	26
793549	66	44	113	21	83	127	18	70	21	114	132	117	3	91	5	67	74	82
793551	33	9	28	19	6	41	5	54	7	90	94	89	0	131	5	76	22	74
793560	31	29	72	6	20	69	2	62	7	80	32	59	10	92	8	59	64	56
793563	6	2	5	1	0	0	0	2	0	7	8	9	0	3	6	3	11	0
793584	0	0	0	5	3	0	0	0	0	13	0	3	0	8	1	2	0	2
793599	108	50	155	6	76	105	6	145	19	218	168	130	0	134	39	95	120	252
793623	39	13	36	11	42	103	0	48	4	85	57	33	0	55	21	31	50	64
793635	8	14	48	5	6	21	6	106	0	42	27	14	0	66	0	17	29	39
793646	4	0	0	1	4	0	0	7	0	4	4	0	0	4	0	7	0	52
793657	127	60	76	7	26	76	3	63	10	158	117	109	3	94	6	52	101	181
793658	49	9	17	0	0	35	7	15	7	4	16	13	0	2	2	6	7	2
793663	7	4	8	0	5	15	0	21	0	18	20	12	0	9	0	0	15	2
793666	8	17	29	0	9	23	3	11	0	23	7	28	0	11	2	25	15	16
793671	6	1	5	0	1	0	0	17	0	17	8	3	0	7	3	3	12	7
793673	57	36	64	10	7	22	3	43	2	67	38	56	15	97	3	64	97	29
793688	29	0	0	4	0	0	0	0	0	21	2	0	0	11	0	10	38	0
793697	1	5	10	3	0	3	2	61	4	17	9	5	0	30	1	10	8	26
793701	18	30	28	1	37	38	2	19	10	150	45	56	0	141	27	68	17	108
793710	0	0	4	0	0	0	0	4	1	0	6	7	0	0	0	3	3	6
793726	10	0	0	0	2	1	0	1	1	5	9	7	0	8	1	7	6	4
793727	54	46	39	45	29	94	5	65	18	147	62	128	0	117	41	65	88	204
793730	243	133	155	3	21	88	37	216	30	311	136	253	0	364	46	277	170	327
793735	11	18	29	9	39	44	0	20	2	27	5	34	0	34	0	67	20	65
79375	6	13	33	0	5	26	0	24	0	18	32	30	1	30	4	26	30	17
793756	18	20	72	10	29	64	2	38	2	49	37	56	6	34	8	23	35	42
79376	9	8	41	12	11	38	3	41	12	56	70	106	1	47	0	39	43	48
793760	2	4	0	0	0	5	0	10	0	31	15	11	0	5	4	1	4	5
793765	6	4	19	6	13	19	0	35	0	69	36	56	0	16	1	14	8	19
793767	189	41	217	50	62	141	15	171	41	162	106	323	3	106	21	146	179	181
79377	27	11	13	0	5	11	10	38	0	22	14	46	0	15	12	9	31	37
79378	90	20	63	7	140	180	10	247	24	164	105	150	12	235	23	69	152	253
793783	0	0	0	5	0	0	0	13	0	0	0	4	0	12	0	0	0	10
793785	78	40	43	6	122	96	11	71	11	161	92	118	1	101	21	76	92	139
79379	6	0	9	0	11	3	0	0	0	5	0	9	0	4	0	1	14	6
793792	16	24	60	15	4	72	24	88	12	155	99	63	6	129	7	74	89	109
793799	9	9	0	0	7	20	6	28	0	3	46	33	4	47	0	7	43	53
79380	11	13	0	2	3	18	7	1	0	5	3	9	0	30	3	18	2	13
793800	12	8	2	0	12	2	0	6	0	7	0	4	0	2	1	1	8	31
793804	12	7	0	14	3	3	0	5	0	21	10	17	0	23	3	1	9	19
79381	71	60	65	2	29	126	12	161	5	214	89	131	6	224	26	143	168	202
793823	75	30	97	16	48	205	18	163	17	200	87	159	40	170	13	156	121	225
793825	0	0	8	0	0	8	0	7	0	12	0	5	0	1	3	0	2	7
793830	25	42	30	0	18	119	31	80	6	87	75	52	0	96	19	84	51	110
793832	29	6	163	12	13	31	13	41	17	42	24	171	3	150	2	36	58	50
793834	349	205	260	53	128	414	25	340	23	405	285	402	12	461	186	272	447	469
793842	54	16	38	7	14	76	1	59	16	39	66	49	0	103	9	50	19	97
793849	47	23	38	22	3	57	10	61	6	87	67	40	0	75	14	11	20	42
793850	3	0	15	0	11	8	0	4	9	19	8	11	0	14	0	1	19	6
793871	6	4	6	0	0	9	1	6	4	1	2	6	0	7	0	0	10	12
793873	18	14	4	2	13	19	3	43	4	57	36	56	0	46	10	27	27	38
793878	35	27	41	7	37	46	3	54	7	32	50	51	1	74	4	24	51	76
793882	12	22	16	0	6	32	3	32	4	94	43	49	0	12	10	50	54	40
793886	16	5	3	0	0	10	4	19	3	35	7	18	0	24	4	4	35	33
793893	0	12	0	0	6	8	0	9	0	17	7	1	0	4	0	0	7	0
793897	40	45	77	19	41	52	0	70	39	41	120	137	1	117	24	96	69	115
793902	0	7	9	0	2	9	0	9	0	12	6	9	0	23	0	5	5	23
793906	7	9	1	0	0	13	0	13	3	16	22	37	0	5	6	11	59	47
793910	41	0	23	3	5	7	0	31	9	31	8	79	0	21	0	19	47	46
793912	40	11	16	0	6	15	0	35	1	11	10	19	0	19	12	47	45	25
793920	28	0	0	5	0	0	0	1	0	1	0	4	0	3	0	0	0	7
793922	13	25	30	0	8	19	0	48	1	17	29	38	0	17	6	6	26	29
793926	22	16	2	1	14	3	7	2	0	14	11	10	0	8	0	13	19	18
793927	18	48	56	4	7	21	0	44	5	75	63	110	0	65	0	37	27	77
793937	0	6	5	0	15	3	0	0	0	5	1	1	0	7	1	3	6	3
793939	45	26	46	13	29	63	8	34	27	63	65	47	15	54	26	26	15	65
793942	44	2	8	0	14	20	7	18	13	30	10	12	1	29	17	17	35	37
793949	125	82	166	51	35	240	19	196	18	333	135	263	1	270	31	157	346	187
793952	75	43	66	11	19	100	25	102	41	134	50	157	4	107	9	120	86	186
793954	51	64	46	0	36	76	2	133	7	63	76	87	0	135	18	14	73	135
793956	67	27	50	9	21	97	11	91	11	126	97	142	5	124	18	68	119	135
793963	11	16	59	0	11	39	5	39	12	46	91	43	0	54	4	14	45	83
793969	58	156	109	15	53	131	24	120	64	185	148	142	8	145	25	102	91	186
793981	50	44	89	32	29	87	33	65	8	93	92	168	0	229	6	61	83	150
793996	50	52	114	57	64	69	47	106	27	115	87	74	5	178	55	119	122	225
793997	25	14	70	4	24	30	5	67	3	53	43	119	1	42	9	45	29	39
794012	56	19	59	22	32	44	1	63	13	79	41	45	5	74	17	73	57	67
794020	4	2	12	1	8	61	0	41	0	46	4	32	6	20	5	18	35	25
794026	75	54	72	17	44	85	32	133	37	210	141	172	3	137	25	114	111	160
794038	8	11	11	0	7	13	0	6	4	58	6	13	0	24	0	73	73	18
794053	0	0	4	0	4	0	9	0	0	9	1	3	0	9	0	0	4	0
794079	264	222	156	64	152	436	36	617	41	793	347	517	8	431	64	452	620	975
794081	16	39	68	0	26	52	3	30	5	110	37	115	0	113	8	29	52	66
794083	250	249	475	48	204	364	41	549	96	718	423	581	14	858	126	523	487	893
794084	2	2	37	2	0	25	0	15	1	12	12	9	0	13	4	2	24	3
794088	168	82	136	47	65	167	60	148	61	281	146	238	7	254	21	172	218	264
794092	0	5	6	1	2	17	0	13	0	29	2	4	0	14	0	7	13	21
794093	40	37	12	4	31	43	22	24	0	58	52	36	1	73	38	25	43	69
794095	7	0	0	0	4	0	0	7	0	6	2	0	0	6	0	0	4	0
794108	175	197	285	55	92	341	74	293	54	662	389	369	8	413	70	277	273	470
794129	44	22	25	0	25	57	13	45	1	25	46	36	0	38	3	21	8	74
794153	110	136	397	29	60	153	23	235	45	392	210	217	0	239	20	99	202	250
794165	42	30	27	2	20	48	18	57	22	73	48	50	0	89	20	25	43	83
794166	9	10	17	0	7	19	4	42	6	46	18	35	0	8	0	42	22	13
794169	8	12	46	0	13	15	10	4	0	23	19	42	0	6	4	4	2	20
794170	13	54	76	19	17	58	15	39	2	49	73	25	0	96	7	33	27	51
794171	35	15	10	0	8	27	5	44	5	93	25	84	0	38	0	27	10	54
794175	52	74	136	15	72	200	11	146	42	237	135	86	0	200	36	176	168	342
794176	39	41	31	14	19	69	4	58	3	97	63	107	11	113	8	112	90	62
794178	2201	1290	2361	400	1283	3766	400	4028	550	5951	3331	5451	107	6057	792	3679	5312	6944
794188	0	0	2	0	0	15	0	3	0	19	3	16	0	1	0	9	11	33
794198	6	3	14	9	0	14	1	6	0	12	2	29	0	8	1	10	26	6
794199	369	272	478	102	233	388	93	458	109	764	619	766	12	843	160	678	605	954
794214	55	37	69	2	33	111	16	87	23	121	59	85	1	90	22	42	82	134
794222	12	11	35	3	10	14	0	16	2	39	27	13	0	44	4	13	3	63
794234	29	7	12	7	6	32	1	10	2	27	32	9	0	36	0	31	15	64
794238	3	0	8	0	1	0	1	2	0	0	0	3	0	6	0	0	4	4
794240	8	0	6	0	0	16	0	7	0	0	0	0	0	6	0	0	1	1
794256	40	102	76	9	57	180	6	145	46	149	115	166	17	317	36	89	161	257
794258	0	0	1	0	0	14	12	18	3	10	3	11	0	38	0	2	4	12
794259	32	14	14	11	28	26	0	66	2	67	8	13	0	17	0	9	9	82
794264	0	0	8	0	0	15	1	4	0	17	0	12	0	1	1	5	0	9
794293	65	27	57	32	24	104	3	196	11	155	79	122	4	81	33	81	68	129
794299	17	8	44	7	2	22	2	41	0	55	6	27	3	43	2	25	29	28
794305	18	8	23	10	33	17	0	16	1	31	12	16	0	18	2	8	9	5
794311	0	16	0	0	0	0	0	10	0	50	21	84	0	0	2	35	15	4
794315	103	31	132	20	71	220	35	273	27	434	250	345	0	215	19	77	162	240
794317	8	22	33	0	0	18	1	16	4	47	10	22	0	28	0	26	30	31
794333	221	114	257	63	91	295	35	299	73	461	414	387	11	603	107	271	344	426
794337	125	75	109	25	26	88	14	125	34	138	196	207	9	147	50	115	166	206
794339	106	86	151	11	93	221	26	296	43	229	181	291	11	215	53	133	252	285
794348	10	9	11	1	6	30	3	6	3	28	13	34	0	16	0	22	19	18
794350	48	28	106	6	49	91	61	42	2	89	93	90	0	37	4	16	88	80
794361	0	5	1	1	8	0	0	5	8	19	3	4	0	2	0	0	1	6
794371	8	10	9	0	2	11	0	2	0	18	0	6	0	17	2	9	14	3
794381	7	6	0	0	3	0	0	13	0	0	0	6	0	8	3	0	0	2
794385	34	13	20	0	10	58	19	33	0	59	16	62	1	39	8	37	47	36
794389	39	39	22	9	22	25	6	54	6	74	43	73	0	34	0	38	30	51
794398	22	12	4	3	14	29	2	18	3	34	17	6	0	33	0	12	31	33
794401	0	0	5	0	0	11	2	11	0	25	22	8	0	39	2	22	5	33
794406	0	0	0	28	5	11	0	12	0	0	0	56	0	4	0	7	16	21
794414	41	16	76	6	28	51	0	59	5	76	17	94	0	83	23	34	49	94
794433	25	0	8	0	5	6	7	7	2	21	1	16	0	20	4	48	23	20
794452	1	2	0	0	4	8	0	0	0	0	7	4	0	0	0	3	0	0
794462	171	124	264	39	66	221	41	507	61	395	261	317	0	395	32	242	353	460
794477	9	73	118	20	21	76	4	78	16	113	84	100	5	140	13	45	51	119
794479	21	13	38	0	30	51	10	23	5	29	36	42	0	62	16	27	69	104
794481	5	1	6	0	0	12	0	0	0	3	10	4	0	19	0	1	1	26
794486	4435	4636	5229	1006	2740	10364	1234	12566	1109	20079	8827	12637	219	9153	1338	4116	10256	7558
794493	0	6	1	0	0	2	4	2	0	8	15	14	0	11	0	12	12	9
794494	13	2	16	0	7	18	0	18	0	23	5	37	0	39	0	30	20	50
794500	27	3	52	159	9	846	2	51	2	41	60	80	9	30	1	29	54	313
794507	1	2	0	0	0	3	0	13	0	20	0	21	0	6	0	1	0	13
794515	8	4	18	5	0	0	2	9	0	0	6	0	0	13	0	5	7	0
794522	14	1	2	9	5	1	0	26	1	35	2	8	0	15	0	5	14	27
794545	8	0	24	9	0	14	0	4	0	17	0	26	0	10	0	0	7	31
794574	86	14	100	11	72	104	14	103	25	94	74	63	0	124	15	92	77	194
794589	34	23	32	0	20	47	5	47	10	31	27	37	9	87	1	29	35	68
794598	3	2	0	0	4	3	1	6	1	6	5	7	0	2	2	0	0	0
794613	21	16	4	16	8	82	0	26	6	234	30	84	0	74	20	43	25	28
794623	15	0	13	5	14	11	0	27	10	17	37	28	0	45	9	15	26	32
794624	62	50	58	16	40	140	13	131	9	95	68	115	2	166	31	58	63	77
794625	10	4	7	1	12	34	0	16	4	27	22	21	0	9	1	7	25	9
794635	10	2	12	0	10	24	1	76	0	44	30	48	0	30	23	20	37	34
794652	12	7	63	1	16	31	7	107	8	34	56	29	0	26	1	43	68	66
794656	0	0	0	0	0	23	0	0	0	2	23	5	0	7	0	0	0	5
794664	9	3	0	0	6	2	0	8	2	27	0	6	0	5	1	1	16	37
794666	70	23	87	0	141	111	99	99	8	224	150	120	0	152	34	115	222	148
794667	4	0	0	0	0	3	0	3	0	0	3	0	0	5	2	6	13	33
794669	13	0	0	0	0	11	0	7	4	2	7	16	0	23	1	11	0	11
794675	0	2	3	0	2	18	0	0	1	8	8	3	0	24	8	2	17	2
794689	110	17	107	22	38	69	146	79	7	74	83	105	0	69	66	95	52	99
794692	4	0	2	0	21	7	3	14	1	15	1	3	0	0	0	0	14	7
794698	3	0	39	11	0	21	9	1	1	37	24	30	4	17	0	0	18	3
794707	12	9	20	1	8	30	7	62	16	13	24	36	0	33	6	41	38	36
794708	155	59	92	28	12	176	62	224	29	292	160	125	0	192	34	252	122	109
794716	12	67	22	3	9	68	0	18	2	151	19	27	1	32	11	13	28	15
794722	7	13	13	0	2	8	0	0	0	16	4	8	0	9	8	7	25	28
794738	60	67	107	13	26	118	13	162	14	296	99	221	6	118	27	99	148	224
794740	77	34	65	0	25	11	0	41	0	98	67	121	0	162	0	55	0	104
794752	9555	5881	11185	1510	5317	12987	1432	14705	2200	17458	12520	18981	245	18805	2030	10687	16015	19070
794759	0	0	3	0	0	3	0	0	1	5	1	14	0	8	0	7	17	16
794762	8	7	31	13	2	2	0	1	0	2	0	9	0	10	0	5	13	9
794764	22	0	11	0	13	15	9	17	0	29	27	21	1	18	31	23	14	65
794778	30	40	47	4	6	34	0	71	10	44	29	75	0	98	10	19	46	61
794783	119	0	3	0	0	40	1	3	0	8	0	35	0	18	1	7	1	2
794796	30	19	149	6	11	66	5	62	0	135	50	63	0	114	13	41	49	93
794803	8	8	16	6	0	1	5	2	0	1	1	9	0	5	4	5	1	13
794807	91	55	57	34	48	171	10	131	22	172	198	168	0	144	26	117	123	205
794828	35	11	36	0	4	35	0	17	11	85	50	29	0	48	13	16	20	21
794838	9	1	17	0	0	0	0	33	1	17	2	6	0	23	6	24	15	24
794841	3	7	18	10	23	31	0	18	3	18	27	22	8	12	2	8	13	43
794862	69	39	38	19	10	88	13	51	9	72	92	128	3	87	15	102	69	155
794872	23	0	3	0	0	3	0	11	3	12	0	0	0	16	0	11	40	5
794882	9	19	20	12	19	46	0	64	16	67	41	62	0	124	24	76	53	98
794890	7	1	5	0	0	5	0	8	0	0	0	3	0	0	0	4	5	2
794892	218	122	271	63	169	331	29	416	41	331	239	364	30	457	90	279	340	562
794913	15	0	2	0	0	12	0	6	0	9	0	3	0	17	0	11	1	34
794920	18	11	36	0	18	31	0	27	2	85	20	88	0	22	0	31	33	54
794924	0	10	7	5	0	19	0	24	3	17	0	4	0	0	0	4	1	4
794932	41	43	88	2	24	96	0	79	20	69	36	85	0	95	14	47	55	93
794975	56	58	100	0	73	83	19	41	10	149	172	117	13	93	28	102	81	119
795008	9	1	10	0	0	13	0	0	0	4	1	23	2	37	5	10	0	13
795019	71	6	42	8	8	50	5	41	5	71	35	63	0	79	5	29	53	57
795020	1	2	0	0	2	11	0	8	0	8	5	6	0	24	4	0	0	0
795023	42	103	73	0	26	30	6	84	0	77	23	74	0	32	3	29	39	35
795026	6	4	12	0	7	4	0	10	0	1	24	12	0	1	0	14	5	12
795027	221	220	230	41	114	371	59	384	79	332	321	597	10	469	101	315	264	584
795038	62	27	60	17	64	71	16	77	43	79	68	136	7	91	45	67	135	159
795041	1	3	0	0	6	10	0	7	0	17	1	7	0	0	4	0	0	6
795051	253	135	361	48	144	372	36	385	76	395	397	433	28	689	96	263	362	524
795084	7	0	4	3	0	33	4	19	0	68	14	10	4	16	4	17	9	38
795086	0	0	30	0	0	2	0	2	0	6	0	0	6	67	0	6	0	2
795095	63	51	78	7	41	106	22	76	14	204	76	131	14	156	27	103	104	162
795104	83	46	127	8	29	196	9	200	22	201	133	162	2	193	74	101	178	324
795106	4	3	0	0	0	0	14	0	0	3	0	1	0	6	8	14	23	0
795133	13	9	24	10	0	20	3	11	2	23	20	24	0	42	11	10	13	49
795135	0	0	77	0	80	2	0	0	2	0	0	55	0	22	7	0	3	0
795154	0	5	7	0	0	0	0	0	2	4	17	17	0	0	2	9	0	2
795160	5	0	16	8	5	1	2	0	0	17	14	16	0	42	0	31	0	33
795167	161	183	286	91	97	250	46	273	83	356	280	380	6	367	84	304	329	453
795191	3	0	1	0	0	11	0	6	0	3	3	0	0	6	6	9	7	11
795198	0	0	2	9	0	0	0	4	0	7	7	1	0	0	0	0	12	0
795199	18	29	100	19	53	68	2	91	20	105	68	98	0	88	9	69	92	116
795227	5	2	24	0	11	29	7	32	0	23	0	27	0	84	7	21	31	31
795251	10	20	24	0	3	25	0	39	27	44	13	23	0	26	9	6	40	21
795257	7	25	4	13	0	2	0	5	6	31	5	5	0	33	0	2	0	9
795261	0	0	0	0	0	1	0	23	0	7	1	2	0	0	3	12	0	5
795266	0	0	19	0	1	12	4	23	0	27	11	28	7	19	1	9	2	14
795272	1	1	3	0	0	4	0	4	0	25	0	4	0	12	0	26	17	21
795283	4	0	10	0	0	3	0	0	0	0	0	3	0	4	0	10	0	9
795289	0	1	15	0	2	2	0	0	2	8	3	3	0	10	2	0	9	2
795293	0	17	24	10	2	0	0	0	0	0	0	12	0	34	0	0	0	47
795310	0	2	0	5	4	8	0	2	1	9	13	29	0	11	7	0	29	27
795311	0	0	9	0	0	11	0	0	0	19	3	0	0	1	0	5	2	0
795315	13	4	8	1	5	23	0	17	0	74	25	28	0	51	18	22	52	26
