#NAME	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6
#CLASS:DOSE	1000000	1000000	1000000	100000	100000	100000	10000	10000	10000	1000	1000	1000	100	100	100	0	0	0
ENSDARG00000099201	2	35	18	19	28	26	41	9	8	13	38	0	8	44	34	76	2	43
ENSDARG00000099203	0	486	228	55	471	439	229	110	40	147	138	6	236	70	267	522	158	435
ENSDARG00000099205	0	0	0	0	2	0	4	0	0	0	2	0	0	0	0	14	0	0
ENSDARG00000099207	0	30	0	3	7	4	19	0	0	0	2	0	0	0	2	12	0	27
ENSDARG00000099208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099213	0	183	158	55	310	138	293	138	21	104	79	3	137	56	162	538	100	176
ENSDARG00000099216	0	4	11	0	11	0	0	2	0	0	0	0	0	3	1	11	0	6
ENSDARG00000099217	0	0	0	0	8	0	0	0	0	0	0	0	0	0	9	0	0	0
ENSDARG00000099218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000099221	0	100	110	64	154	60	121	24	12	30	64	6	89	35	100	186	34	105
ENSDARG00000099222	0	15	11	2	34	26	24	15	5	12	19	0	36	10	14	60	15	46
ENSDARG00000099227	0	7	0	7	64	14	16	11	0	0	30	4	22	1	9	29	0	29
ENSDARG00000099233	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ENSDARG00000099235	0	90	45	23	83	7	36	28	3	34	35	6	36	8	21	136	18	69
ENSDARG00000099236	0	130	85	31	110	46	140	69	11	37	36	5	75	35	44	137	30	82
ENSDARG00000099238	0	60	51	11	179	43	87	25	6	30	41	2	76	48	45	86	30	69
ENSDARG00000099239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099240	0	145	64	7	167	50	56	48	15	31	55	0	82	28	61	120	48	116
ENSDARG00000099241	0	133	85	43	257	121	91	135	5	43	103	2	105	43	80	255	41	197
ENSDARG00000099245	0	28	14	3	22	5	8	4	1	9	38	3	5	8	13	51	10	22
ENSDARG00000099247	0	0	1	3	4	0	2	0	0	0	14	0	0	0	6	4	0	4
ENSDARG00000099252	0	32	12	21	14	0	17	7	0	4	12	0	12	5	1	36	5	20
ENSDARG00000099256	0	170	129	90	418	80	174	97	35	40	82	9	166	179	129	487	79	174
ENSDARG00000099257	0	56	41	12	79	23	31	19	5	15	27	1	31	12	36	97	16	41
ENSDARG00000099258	0	114	72	37	212	59	100	72	6	46	57	4	144	35	90	250	42	157
ENSDARG00000099259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099260	0	8	9	9	13	0	5	6	3	0	3	0	4	9	5	16	5	39
ENSDARG00000099262	0	9	21	1	28	10	38	42	11	0	13	0	2	20	33	60	1	36
ENSDARG00000099265	0	47	42	26	72	24	68	24	0	21	46	0	28	47	69	102	12	98
ENSDARG00000099266	0	86	32	27	111	50	82	54	23	28	87	4	60	3	98	152	45	69
ENSDARG00000099268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099269	0	80	44	22	140	65	94	37	7	42	39	1	49	27	40	150	29	69
ENSDARG00000099272	0	0	0	0	0	0	9	0	0	0	0	0	2	2	0	0	0	7
ENSDARG00000099273	0	32	11	3	63	66	24	0	0	4	7	2	10	18	12	43	7	44
ENSDARG00000099274	0	8	7	4	13	0	2	7	7	0	8	0	0	0	4	27	4	15
ENSDARG00000099276	0	68	103	25	133	37	54	125	3	22	71	0	44	18	94	158	43	64
ENSDARG00000099277	0	0	0	0	0	0	10	0	0	2	1	0	0	0	0	0	0	0
ENSDARG00000099279	0	20	4	1	12	1	0	0	2	0	0	0	0	0	1	9	6	8
ENSDARG00000099280	0	110	118	37	236	87	109	88	19	27	99	4	121	58	71	238	59	172
ENSDARG00000099281	0	58	21	18	97	43	65	21	17	35	36	3	52	30	27	111	20	78
ENSDARG00000099282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099283	0	312	134	64	338	103	140	57	17	70	45	5	73	74	121	493	55	263
ENSDARG00000099284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099291	0	29	31	39	70	57	62	114	3	29	35	34	22	22	20	122	43	34
ENSDARG00000099292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099294	0	172	151	24	191	55	89	82	66	50	57	6	76	89	82	181	117	133
ENSDARG00000099298	0	76	35	17	139	31	69	83	0	35	34	0	72	27	31	109	41	96
ENSDARG00000099301	0	45	64	13	93	41	41	25	1	34	22	0	38	16	13	76	18	41
ENSDARG00000099304	0	1	12	9	22	21	11	8	0	5	3	0	9	5	5	31	3	17
ENSDARG00000099306	0	61	24	25	89	57	45	45	15	31	46	0	39	37	37	139	10	54
ENSDARG00000099307	0	20	9	8	18	10	26	21	7	7	24	0	7	2	8	31	10	13
ENSDARG00000099309	0	35	7	0	36	14	31	13	0	12	20	1	4	5	8	50	25	29
ENSDARG00000099312	0	250	200	96	420	175	138	103	38	63	75	4	163	78	236	386	66	265
ENSDARG00000099313	0	92	18	13	106	42	48	75	15	30	49	0	50	46	59	115	34	57
ENSDARG00000099315	0	13	6	0	22	15	14	10	0	0	13	0	22	5	10	43	0	22
ENSDARG00000099317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099318	0	0	0	0	0	0	0	1	0	0	4	0	11	0	42	5	0	0
ENSDARG00000099319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099321	0	4	23	2	27	6	29	9	1	13	15	0	16	17	31	45	9	19
ENSDARG00000099322	0	23	21	7	24	11	14	22	0	4	26	1	21	9	15	45	15	46
ENSDARG00000099323	0	125	148	18	154	40	43	52	14	18	30	0	101	38	58	183	67	84
ENSDARG00000099325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099327	0	11	10	0	6	0	12	1	0	10	0	0	6	0	74	7	0	31
ENSDARG00000099328	0	0	1	0	0	2	13	23	0	0	7	0	0	0	0	5	11	0
ENSDARG00000099329	0	21	31	6	24	18	5	25	0	22	23	0	22	29	16	92	10	23
ENSDARG00000099330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
ENSDARG00000099331	0	20	8	2	32	29	14	7	2	5	13	0	26	2	6	41	5	16
ENSDARG00000099332	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000099336	0	25	34	2	61	23	22	33	0	16	24	4	34	5	26	44	10	50
ENSDARG00000099337	0	9	0	4	8	2	0	0	6	2	3	0	0	0	2	0	0	0
ENSDARG00000099339	0	71	98	35	159	98	106	48	18	27	34	0	69	40	116	279	168	113
ENSDARG00000099342	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0
ENSDARG00000099344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099345	0	12	8	7	25	3	0	19	0	2	18	0	5	11	19	62	9	44
ENSDARG00000099346	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2
ENSDARG00000099347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099348	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ENSDARG00000099351	0	14	11	5	23	16	21	0	3	2	2	0	31	3	9	42	13	14
ENSDARG00000099352	0	34	35	9	83	25	48	68	6	11	38	0	47	24	26	161	21	46
ENSDARG00000099353	0	110	0	0	1	0	0	3	0	0	0	0	0	8	0	2	0	1
ENSDARG00000099358	0	28	24	6	51	16	44	79	4	22	12	0	46	12	17	63	11	52
ENSDARG00000099359	0	0	2	2	18	3	14	9	12	0	10	0	3	1	16	12	3	10
ENSDARG00000099361	0	4	1	2	0	0	2	3	0	0	1	0	2	0	0	0	0	0
ENSDARG00000099362	0	32	27	10	58	22	32	28	3	9	11	1	34	8	26	62	28	6
ENSDARG00000099363	0	3	4	0	0	0	4	0	0	0	1	0	0	3	0	0	0	0
ENSDARG00000099364	0	36	16	0	24	13	14	22	0	4	12	4	22	3	21	46	6	11
ENSDARG00000099365	0	2	0	2	6	0	0	0	0	7	0	0	0	0	0	21	2	0
ENSDARG00000099368	0	40	42	1	38	21	70	29	0	18	5	8	19	14	8	50	7	39
ENSDARG00000099370	0	12	8	0	6	1	6	18	0	0	13	0	4	5	2	3	0	11
ENSDARG00000099371	0	446	234	92	454	239	293	169	51	186	147	20	267	179	195	504	111	362
ENSDARG00000099373	0	3	10	3	6	0	13	0	1	0	4	0	0	4	0	7	2	0
ENSDARG00000099374	0	24	24	5	36	30	31	23	3	4	9	0	22	13	27	54	7	33
ENSDARG00000099375	0	24	28	1	39	36	29	26	5	19	20	2	31	21	11	103	22	22
ENSDARG00000099376	0	18	0	11	5	0	10	15	0	1	14	0	19	4	5	14	9	2
ENSDARG00000099377	0	5	1	1	0	0	2	3	2	0	2	0	4	5	0	23	1	12
ENSDARG00000099379	0	51	32	16	33	25	16	30	1	20	6	0	45	18	14	77	8	37
ENSDARG00000099380	0	1813	1014	366	2304	869	1270	823	180	546	488	38	990	488	705	2675	567	1521
ENSDARG00000099381	0	0	20	0	0	2	4	2	0	0	0	0	0	0	0	7	0	0
ENSDARG00000099382	0	0	0	0	28	0	2	3	0	0	0	0	0	0	2	0	0	5
ENSDARG00000099383	0	71	54	19	49	50	46	47	1	24	45	0	19	29	23	131	29	56
ENSDARG00000099384	0	0	12	0	11	4	2	0	0	0	2	0	0	0	5	17	0	6
ENSDARG00000099385	0	13	55	6	88	27	29	27	8	6	35	0	71	14	53	85	8	24
ENSDARG00000099386	0	2	6	11	29	2	3	2	5	0	0	0	6	3	7	16	4	1
ENSDARG00000099387	0	11	9	0	18	4	15	12	2	0	1	0	8	9	2	52	2	20
ENSDARG00000099389	0	114	27	17	136	60	118	86	2	18	65	0	71	34	72	216	17	87
ENSDARG00000099390	0	83	54	18	157	26	104	46	15	51	35	0	57	54	66	207	32	105
ENSDARG00000099394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099395	0	16	22	37	73	30	64	8	0	26	17	0	35	16	9	56	6	60
ENSDARG00000099396	0	1	0	0	1	0	9	0	0	0	1	0	0	0	0	0	0	1
ENSDARG00000099397	0	4	0	0	3	1	20	5	0	0	0	0	1	0	0	2	0	4
ENSDARG00000099399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099404	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSDARG00000099406	0	200	100	27	269	48	103	50	10	49	72	11	131	92	101	235	33	212
ENSDARG00000099409	0	1	0	0	0	0	3	7	1	0	0	0	3	1	0	1	0	1
ENSDARG00000099410	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	9
ENSDARG00000099411	0	7	20	7	17	14	11	35	2	6	12	0	13	2	2	43	3	9
ENSDARG00000099412	0	176	103	53	194	101	123	40	18	45	76	5	106	58	103	335	43	180
ENSDARG00000099414	0	0	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000099416	0	0	14	0	3	8	11	4	4	0	1	0	2	10	3	14	10	13
ENSDARG00000099418	0	14	26	7	34	7	22	17	0	2	9	4	16	13	17	38	7	16
ENSDARG00000099419	0	0	4	0	6	0	8	0	0	0	0	0	0	3	11	0	4	0
ENSDARG00000099420	0	912	525	297	1287	587	620	397	94	307	227	35	444	363	381	1365	268	874
ENSDARG00000099421	0	0	0	0	0	1	4	0	0	0	0	0	0	4	3	0	0	4
ENSDARG00000099423	0	4	2	0	2	0	6	0	0	0	0	1	2	2	1	13	1	0
ENSDARG00000099424	0	197	78	35	237	97	101	141	21	91	75	18	153	81	66	238	44	134
ENSDARG00000099425	0	93	66	21	153	62	91	37	8	35	50	1	60	22	27	137	49	98
ENSDARG00000099426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099427	0	8	0	0	15	8	1	2	2	0	6	0	4	0	0	18	2	11
ENSDARG00000099428	0	24	8	0	2	0	67	0	0	0	14	0	8	3	5	7	5	0
ENSDARG00000099430	0	80	90	16	178	71	56	60	1	31	48	1	81	66	79	140	63	181
ENSDARG00000099431	0	42	19	4	37	21	41	25	6	11	35	0	18	1	21	58	13	44
ENSDARG00000099432	0	1	0	10	0	0	9	0	0	0	2	1	0	0	0	17	0	2
ENSDARG00000099434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099437	0	49	32	27	109	48	29	53	2	34	32	0	46	19	32	156	23	85
ENSDARG00000099438	0	1	1	0	6	15	0	5	0	0	0	0	0	0	0	10	0	6
ENSDARG00000099439	0	63	33	13	69	40	75	56	10	34	41	5	60	21	31	98	17	76
ENSDARG00000099441	0	42	2	4	57	6	50	11	0	7	10	0	8	14	22	50	7	14
ENSDARG00000099444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099445	0	113	55	22	145	47	71	53	5	24	62	2	40	54	70	167	40	88
ENSDARG00000099446	0	60	33	11	68	46	36	15	0	22	43	0	42	17	23	55	16	35
ENSDARG00000099447	0	21	0	12	19	3	34	0	9	8	29	1	38	0	15	16	13	7
ENSDARG00000099448	0	230	41	21	144	88	181	160	17	42	122	3	104	26	72	263	35	202
ENSDARG00000099449	0	99	0	24	128	40	61	100	0	0	94	2	87	65	0	221	61	113
ENSDARG00000099453	0	146	44	27	164	85	122	85	7	27	66	12	131	31	46	236	23	138
ENSDARG00000099454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099455	0	258	54	25	163	89	144	232	8	113	103	0	97	38	205	605	45	183
ENSDARG00000099458	0	147	131	37	254	86	113	86	15	48	39	2	80	40	69	245	68	126
ENSDARG00000099461	0	2	2	0	21	1	4	0	0	0	3	0	6	0	1	15	0	21
ENSDARG00000099462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099464	0	30	4	1	9	0	17	6	0	6	8	0	6	0	5	8	14	0
ENSDARG00000099465	0	263	148	51	441	211	347	142	40	60	148	18	273	114	258	570	89	321
ENSDARG00000099466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099468	0	0	31	0	0	0	0	0	0	13	18	0	0	11	0	95	0	76
ENSDARG00000099470	0	398	223	67	655	252	439	210	506	142	182	1223	201	159	223	477	156	228
ENSDARG00000099474	0	13	2	0	15	0	0	0	0	17	32	0	0	0	16	11	0	19
ENSDARG00000099476	0	29	5	13	15	27	31	61	3	10	31	5	19	0	9	61	2	24
ENSDARG00000099478	0	51	10	2	77	21	26	7	4	6	10	0	12	10	22	52	10	44
ENSDARG00000099479	0	54	22	17	70	54	65	30	7	30	21	0	60	19	27	103	21	28
ENSDARG00000099481	0	3	10	15	16	0	11	6	0	8	1	0	3	10	11	21	1	8
ENSDARG00000099483	0	28	25	3	56	32	39	20	8	6	3	0	13	2	36	53	1	15
ENSDARG00000099485	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
ENSDARG00000099487	0	15	9	9	31	16	18	17	0	3	25	8	22	4	16	42	18	23
ENSDARG00000099491	0	61	33	20	63	59	62	40	11	24	27	0	39	9	31	96	13	60
ENSDARG00000099492	0	4	0	0	0	0	15	3	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099493	0	29	16	11	44	40	38	23	14	17	29	7	47	24	38	123	16	59
ENSDARG00000099495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ENSDARG00000099499	1	145	132	40	279	87	162	99	17	54	55	8	143	64	49	311	35	194
ENSDARG00000099500	0	6	1	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSDARG00000099504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099509	0	16	0	3	6	5	13	0	0	0	15	0	0	1	10	14	0	9
ENSDARG00000099510	0	143	122	34	229	61	126	86	15	39	70	4	121	66	86	178	26	161
ENSDARG00000099511	0	13	1	2	16	0	11	16	0	1	7	2	20	1	12	31	10	15
ENSDARG00000099514	0	4	15	5	9	13	1	8	2	4	9	0	3	0	3	10	2	17
ENSDARG00000099515	0	0	2	1	0	0	0	1	0	0	1	0	3	1	0	19	2	1
ENSDARG00000099516	0	5	6	0	4	6	7	0	0	0	0	0	6	8	0	20	0	1
ENSDARG00000099517	0	425	185	65	524	217	267	148	50	94	130	7	279	134	113	448	130	404
ENSDARG00000099518	0	16	2	0	34	1	3	6	4	0	1	2	10	6	9	7	2	21
ENSDARG00000099519	0	67	76	37	151	31	89	48	14	31	58	2	71	42	58	198	20	90
ENSDARG00000099522	0	36	3	7	102	11	11	14	1	12	21	0	17	13	76	102	1	34
ENSDARG00000099524	0	67	13	36	130	37	38	65	0	13	42	2	36	41	48	96	26	80
ENSDARG00000099525	0	477	309	122	541	326	313	236	58	100	184	13	122	97	153	446	92	276
ENSDARG00000099526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099527	0	14	2	9	12	4	7	2	0	1	14	0	22	6	5	21	2	34
ENSDARG00000099528	0	110	39	16	59	65	60	58	30	34	33	0	72	28	32	135	47	79
ENSDARG00000099529	0	0	0	0	0	11	0	0	0	4	0	0	0	0	6	0	9	0
ENSDARG00000099531	0	14	0	2	12	0	3	0	0	0	0	0	0	0	4	4	0	0
ENSDARG00000099532	0	267	159	60	277	109	201	120	14	67	141	2	144	74	132	538	90	331
ENSDARG00000099533	0	77	25	28	105	79	155	65	21	48	105	1	66	47	43	277	22	185
ENSDARG00000099534	0	11	13	4	14	0	3	11	5	0	13	0	6	4	5	28	0	0
ENSDARG00000099535	0	10	1	1	28	16	31	4	0	12	11	0	0	9	0	42	1	28
ENSDARG00000099538	0	0	5	2	11	4	37	3	0	3	0	0	2	0	2	19	0	2
ENSDARG00000099539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099541	0	11	0	2	12	9	4	9	0	2	0	0	10	4	10	7	9	0
ENSDARG00000099542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099544	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6
ENSDARG00000099545	0	75	69	46	94	61	84	72	9	47	64	5	56	21	46	155	74	119
ENSDARG00000099546	0	66	40	23	132	481	53	29	4	19	33	1	78	44	32	127	44	389
ENSDARG00000099547	0	203	90	53	223	136	153	78	6	73	53	7	111	94	107	361	42	167
ENSDARG00000099554	0	25	15	9	34	8	13	8	0	11	9	0	6	9	13	67	4	18
ENSDARG00000099555	0	106	168	16	121	52	91	53	9	20	92	4	69	34	58	367	44	271
ENSDARG00000099558	0	244	175	36	373	237	255	190	31	50	102	8	236	50	129	482	70	254
ENSDARG00000099560	0	9	6	3	27	19	33	15	16	8	13	0	2	8	4	33	13	12
ENSDARG00000099562	0	1	0	0	4	0	0	0	0	0	0	0	3	0	0	2	0	0
ENSDARG00000099563	0	98	39	28	158	48	100	55	3	27	44	1	65	39	113	225	26	116
ENSDARG00000099564	0	0	5	8	3	0	15	0	0	2	9	0	0	6	5	8	0	14
ENSDARG00000099566	0	111	45	23	164	75	123	75	17	25	59	2	87	30	87	226	17	108
ENSDARG00000099568	0	138	60	18	215	42	80	89	22	37	60	0	110	59	67	255	69	89
ENSDARG00000099572	2	709	388	180	1030	435	627	466	88	290	394	25	608	274	445	1529	259	879
ENSDARG00000099574	0	51	21	20	26	24	39	35	4	14	50	0	26	12	49	82	16	36
ENSDARG00000099577	0	13	6	8	30	1	22	4	0	5	3	0	14	3	4	42	7	21
ENSDARG00000099579	0	106	57	24	132	40	56	86	18	25	47	3	63	36	70	119	29	67
ENSDARG00000099580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
ENSDARG00000099583	0	18	0	3	12	3	5	0	2	1	0	0	7	20	10	18	0	7
ENSDARG00000099586	0	1	4	1	19	7	3	0	0	0	12	1	0	6	8	15	3	5
ENSDARG00000099587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099590	0	0	0	11	0	0	0	0	0	0	0	0	0	0	5	0	0	0
ENSDARG00000099593	0	42	22	6	41	21	26	21	4	17	45	6	19	5	32	65	7	54
ENSDARG00000099594	0	1	0	0	0	0	4	0	0	0	8	0	0	0	26	0	0	0
ENSDARG00000099596	0	14	12	0	10	11	4	1	0	0	9	0	3	0	3	29	0	21
ENSDARG00000099597	0	9	0	9	15	7	8	7	0	0	11	0	0	0	24	35	12	0
ENSDARG00000099598	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099600	0	8	10	0	2	2	0	1	0	0	6	0	9	0	11	20	3	10
ENSDARG00000099606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099609	0	12	12	0	26	3	11	21	3	0	8	2	30	12	7	28	1	18
ENSDARG00000099612	0	0	0	0	4	2	0	0	0	0	6	0	0	0	0	7	0	1
ENSDARG00000099614	0	79	101	31	199	54	113	114	13	48	68	5	115	56	75	266	39	91
ENSDARG00000099617	0	49	10	6	60	18	53	12	1	18	20	2	31	29	47	62	13	20
ENSDARG00000099618	0	16	3	0	21	25	5	14	4	2	11	0	7	2	3	20	6	21
ENSDARG00000099619	0	28	13	2	28	9	9	20	5	11	18	1	29	8	42	54	11	48
ENSDARG00000099621	0	14	0	6	21	1	10	1	0	11	9	0	11	0	6	33	0	1
ENSDARG00000099624	0	143	87	37	180	79	148	95	13	63	100	12	115	62	87	225	51	131
ENSDARG00000099626	0	5	0	0	0	0	1	2	0	0	0	0	0	0	0	13	0	3
ENSDARG00000099631	0	51	35	33	87	31	55	31	2	15	55	1	43	23	42	104	11	58
ENSDARG00000099633	0	282	74	23	563	157	126	74	21	22	47	2	90	25	97	137	35	330
ENSDARG00000099635	0	98	72	34	274	80	292	57	33	116	87	32	84	36	330	334	86	149
ENSDARG00000099636	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ENSDARG00000099640	0	14	14	40	23	5	18	5	2	2	9	0	0	10	21	29	4	8
ENSDARG00000099642	0	33	22	3	33	20	35	22	0	12	14	5	25	9	12	74	17	15
ENSDARG00000099643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ENSDARG00000099645	0	53	21	7	38	10	20	17	2	13	15	0	18	5	28	52	35	73
ENSDARG00000099646	0	1	0	0	8	19	0	5	2	0	12	0	6	16	1	12	0	16
ENSDARG00000099648	0	2	10	2	9	6	5	0	2	12	3	0	12	0	31	7	3	11
ENSDARG00000099650	0	16	18	11	17	17	6	1	0	7	15	0	14	5	15	36	4	13
ENSDARG00000099651	0	138	27	134	45	16	183	65	17	10	23	1	72	44	12	264	51	161
ENSDARG00000099652	0	123	145	31	175	68	76	74	18	58	66	0	65	43	56	226	39	139
ENSDARG00000099653	0	280	180	60	404	217	229	169	41	96	147	1	158	111	89	408	76	273
ENSDARG00000099654	0	7	11	3	29	11	7	1	2	2	24	0	5	11	4	17	5	5
ENSDARG00000099655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSDARG00000099656	0	0	0	0	0	0	0	0	15	14	0	0	16	0	0	0	0	0
ENSDARG00000099657	0	8	5	0	11	17	10	10	4	5	2	0	8	9	1	3	6	20
ENSDARG00000099660	0	12	0	3	0	0	0	0	0	9	3	0	0	2	0	0	0	0
ENSDARG00000099663	0	43	20	4	80	20	39	24	1	16	15	0	25	23	20	77	10	56
ENSDARG00000099664	0	23	8	10	75	48	42	60	7	11	17	0	37	8	13	50	4	54
ENSDARG00000099667	0	22	3	3	29	27	7	11	0	4	7	0	29	5	10	22	9	5
ENSDARG00000099670	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
ENSDARG00000099672	0	93	31	109	67	84	53	50	9	8	27	7	66	73	32	132	18	125
ENSDARG00000099673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099674	0	7	0	2	16	2	12	13	2	2	0	0	6	0	2	31	6	1
ENSDARG00000099675	0	327	218	85	446	221	304	164	35	112	121	8	227	141	206	633	104	392
ENSDARG00000099677	0	28	12	1	16	11	15	22	2	8	9	0	21	7	17	29	2	16
ENSDARG00000099678	0	0	0	0	4	10	11	3	0	2	3	0	18	0	2	26	1	0
ENSDARG00000099679	0	54	28	5	40	23	42	11	1	17	18	2	37	39	63	52	9	53
ENSDARG00000099684	0	0	0	0	1	0	4	4	0	2	0	0	0	0	0	3	0	6
ENSDARG00000099685	0	33	10	14	39	15	4	1	8	69	9	0	25	7	4	38	8	29
ENSDARG00000099689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099690	0	0	3	0	1	1	5	0	0	0	0	0	0	0	0	0	1	2
ENSDARG00000099692	0	51	64	18	110	30	20	44	1	33	56	3	65	15	15	104	25	114
ENSDARG00000099693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
ENSDARG00000099694	0	185	69	16	150	108	111	86	21	24	45	4	107	39	86	217	58	168
ENSDARG00000099695	0	47	21	9	40	34	38	6	18	38	9	12	22	14	29	77	4	43
ENSDARG00000099698	0	27	26	4	4	0	3	0	0	0	5	0	0	0	4	20	6	0
ENSDARG00000099702	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	7	0	0
ENSDARG00000099705	0	75	41	13	156	51	47	42	10	33	21	0	65	30	60	115	21	49
ENSDARG00000099708	0	12	2	10	13	12	24	19	10	1	0	1	5	4	19	38	6	17
ENSDARG00000099710	0	38	16	13	46	34	49	21	9	12	35	6	77	18	44	67	13	43
ENSDARG00000099711	0	4	0	0	7	0	5	6	2	0	0	0	12	0	0	4	15	0
ENSDARG00000099712	0	18	15	1	22	24	9	13	0	12	19	0	7	6	6	30	5	40
ENSDARG00000099715	0	11	19	5	4	5	4	11	0	3	3	2	10	6	7	10	1	7
ENSDARG00000099717	0	0	0	0	0	3	3	5	0	0	0	0	0	0	0	0	3	1
ENSDARG00000099718	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0
ENSDARG00000099719	0	140	95	38	219	129	149	78	10	60	82	1	102	36	94	193	50	124
ENSDARG00000099720	0	56	37	19	48	28	29	29	1	22	33	0	14	12	15	86	11	36
ENSDARG00000099722	0	13	17	0	34	8	16	8	1	17	9	1	7	4	11	31	19	7
ENSDARG00000099724	0	74	37	7	59	29	64	25	17	21	57	6	47	19	49	239	13	71
ENSDARG00000099727	0	28	21	0	51	37	100	16	2	21	23	0	10	8	14	106	12	20
ENSDARG00000099728	0	12	0	0	22	4	10	0	0	0	0	0	0	9	0	5	3	2
