	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBP_10-4_A	DBP_10-4_B	DBP_10-4_C	DBP_10-3_A	DBP_10-3_B	DBP_10-3_C	DBP_10-2_A	DBP_10-2_B	DBP_10-2_C	DBP_10-1_A	DBP_10-1_B	DBP_10-1_C	DBP_3uM_A	DBP_3uM_B	DBP_3uM_C
777793	9.2012264984	9.2783354894	9.1380232564	9.2941115404	9.0893146914	8.9761173464	8.8820753084	9.2279227474	9.1350858004	9.0696563484	9.1814774904	9.1189904914	8.9031976184	9.2082297564	9.1820052664	9.1389263534	8.8364549404	8.2956005554	8.5094162044
323301	8.1921684834	8.1246861034	8.1540220604	7.9216984014	7.8714455164	7.5430519244	7.7506788704	7.8739166684	7.9594693964	7.9962671654	7.7502406214	7.8634656904	8.0636773904	7.7898852054	7.7597739554	8.1230316704	7.9525202564	7.7406599924	8.0685848604
406245	12.1349665514	12.3753849634	11.9937382284	12.0828840364	12.2070926264	11.9254427424	11.9182177884	12.2565636314	11.9683437794	12.0244239484	12.3440878974	11.8695601704	11.7982755734	12.3924960004	11.8698143504	11.9139262894	12.3050319524	11.7032580574	11.8607631634
101886304	5.4836329754	6.0289701004	5.9540723154	6.1040556804	5.0980054064	4.7256509634	5.1674129604	4.9209361504	4.9304218844	5.0533749334	4.7966595614	4.7593971034	4.7555423464	5.2238456574	4.0792048504	4.8144639884	4.5359587704	4.2615370234	4.2177202264
101885743	6.5028608904	6.9339474434	6.4663362734	7.0985461744	6.5016219994	5.7068969274	6.6417731344	5.9477058874	5.5974700434	5.9650689774	6.3931218484	5.6909076304	5.7044103314	6.1043899354	5.8404592994	5.8758711894	5.8645207594	5.7077140124	6.1411203214
393504	7.7049840874	8.0945943154	8.1467686044	8.2511060764	8.1177794444	7.6968436414	7.8013643884	8.0845135714	7.8925260294	7.9387708094	7.9744985754	7.9194506894	8.1143987034	8.2587337634	7.9881050104	8.1422055254	8.2162002254	8.2397504714	8.0685848604
100333578	5.6173713284	5.9712568924	5.9869384254	5.9175138864	5.1421194314	4.6587548904	5.4727631914	5.2071810654	5.3381195864	4.9011435384	5.2285146344	5.2533234754	5.4517483344	5.2897296294	4.8456265144	5.6154722374	4.8840934034	5.1254840454	5.1671081494
60641	8.6231456684	8.5586221924	8.7013620324	8.7218963364	8.1772902034	7.9797877664	8.3014224644	7.9950663124	8.2096639434	8.1662218544	8.3652397424	8.3029480214	8.0539653734	8.0778704834	8.2732190414	8.2766861844	8.0722166554	7.9354228484	8.0863774484
555573	7.3351175184	7.5996815234	7.6783961034	7.7594760534	7.0100545724	6.5483289404	7.5753697034	6.6839788004	6.4082202884	7.2566158044	6.9781435244	7.0790139834	6.8526144854	7.1031447774	7.2334467924	7.0506785214	6.6104589094	6.7492873704	7.0575337494
65236	7.2015285814	7.5062559234	7.4080957064	7.5651645494	6.3022036224	6.6027287604	7.1361816214	6.4040935644	6.5882188034	6.6682890494	7.0290287944	6.5458404584	6.9674342674	6.9141631924	6.6339047534	6.7936706214	6.5960053954	6.4692294054	6.5219600224
571843	5.6710984054	5.9415107664	6.0348749964	6.6421793514	6.1376305034	5.5860845494	6.0605099034	5.9335091694	5.8673051514	6.0252345454	6.4582247094	6.2522982014	6.0158909044	6.1988687534	5.7276711964	6.0963781914	5.7385886904	5.4812371584	5.9522165744
794493	6.0275370584	5.7141104474	5.8684741094	6.1964775464	6.2015653524	5.7068969274	5.8063236854	5.9046896274	5.8997512904	5.8197554214	6.0572080254	5.7248197634	6.1063765634	5.9363005624	5.9196164284	6.0155062904	6.1182110194	6.0285476434	6.0855853434
30735	12.2089166844	11.8590728524	11.7818269764	12.0458386694	12.1626093364	12.1866551544	12.2687019544	12.1611729744	12.2605235114	11.9434232804	12.3303873014	12.2617936644	11.8669077834	12.1780264004	12.1594764294	12.1240458694	11.8795262024	11.8244930994	11.9207530714
571832	5.1966429044	4.9415703764	5.2092850784	5.2648304524	5.0980054064	3.8549942424	5.3690502544	4.5261209664	3.9898736634	4.2660111964	4.7279206234	4.9143807364	4.8780235324	4.6853588954	4.7332577764	4.4211860574	4.2707062704	4.3409014384	5.1401034264
563643	8.1359605274	8.3106965014	8.1932770174	8.1235139224	7.4125207054	7.5337483884	8.0140005704	7.6404061014	7.8180867554	7.6448506634	7.9292910554	7.8248977564	7.8065314754	7.8638470914	7.5268148564	7.7356755264	7.5605875614	7.3285040224	7.6899930634
393316	6.5891227824	6.4960805924	6.6823950264	7.0164086864	6.7920324264	6.0049866264	6.5379919704	6.3516728764	6.4416607574	6.7859931674	6.3249417554	6.4272676874	6.4204046704	6.4691174874	6.5617074994	6.2597876024	6.7344105124	6.7419960594	6.8648117284
550427	7.9050869014	7.8642990154	7.8264721384	7.8570944234	6.8727966084	7.1204834274	7.8013643884	7.1008753654	7.3274428014	7.3827066334	7.1781834544	7.2104932164	7.2711138004	7.2316227574	7.2021259414	7.5003661914	7.0368950384	7.1960375244	7.0430287394
564308	6.1958344744	5.7488742044	4.7546785304	5.8808447354	4.3522427334	4.7895821164	4.1878514864	5.7349875694	5.2145941734	5.4975253324	5.8464056814	5.4886428144	4.4347638004	4.9527169594	5.2849062264	5.0274294674	4.5952956694	4.3017649034	3.8687449354
795167	10.4442820474	10.4909175184	10.6038301734	10.7821229334	10.3297707544	10.1761210284	10.6369060774	10.3261995084	9.9910611814	10.1730639684	10.5079124174	10.1874072174	10.0649417534	10.3742026484	10.4079239514	10.1151359224	10.3248750804	10.2986501284	10.3610677704
550282	7.6255657004	7.0218527614	7.4675241444	7.2499971584	6.3022036224	6.8699980104	6.6638557764	6.8519024224	6.7212519514	7.1592874764	6.6187072434	6.7490140714	6.4796434344	6.6803579534	7.0462369304	6.8875560814	6.1482402864	6.6200262084	6.3081286754
414848	7.6118936224	7.6138951974	7.7375320234	7.6547699614	7.0219085434	7.4018993364	7.4790201274	7.2685948354	7.6422783004	7.4986574834	7.3250348124	7.5501585364	7.5312167944	7.2702139494	7.4533423784	7.5924649084	7.3223742594	7.5944842774	7.6378575504
325675	14.6532780824	14.3015668324	14.6461625724	14.2985477024	14.5673897224	14.3739134324	14.5359924724	14.5676707524	14.5731800524	14.6151847624	14.3935587524	14.5177598424	14.8112449324	14.2587402324	14.4088271624	14.5821732524	14.5880481224	14.7295451824	14.7357892424
563241	9.5592017174	9.7530976794	9.5654463294	9.6600895404	8.4025521284	8.4859708974	8.2402769574	8.1350152974	8.3745719614	8.1861246644	8.5053168124	8.6548218874	8.2020183964	8.5483879504	8.8444004264	8.2801523724	7.3993056594	7.1023465064	7.1348048254
797361	11.8522843664	11.8192475324	12.3507221404	12.2978456174	12.3747731524	11.7474956914	12.4912980974	12.0999224264	12.0539504754	12.2961103964	12.1145003764	12.0042383214	12.2469043664	12.1691193924	12.0420357214	12.4035131764	12.1677732494	11.9220805924	12.3482616804
790919	6.2320346124	6.2513545074	6.2121225474	5.8432191994	6.0243421924	6.0707903064	6.2180526464	5.8146068904	5.9314837384	6.0544018404	6.0849572844	5.9130838174	6.1556436524	6.1043899354	6.0425971404	6.1428110844	5.9351201884	5.9293247584	6.2076615224
335127	8.4079540964	8.8261385414	8.7690616644	8.7877505634	8.4070788554	8.0035704764	8.5879384714	8.1473692614	8.0561979134	8.0260199614	8.5631849204	7.9698131304	8.2538424354	8.3387256754	8.4142844404	8.0679482214	7.9944511214	8.0579232934	7.9296216534
100141351	8.1391413104	7.9033984144	7.9731102274	8.0134840074	8.4295018534	8.4393998544	8.3968046564	8.1777991264	8.4882872534	8.4639466804	8.1555140714	8.4697239504	8.5097212414	8.2254523774	8.4745093974	8.4312136024	8.3833309314	8.5146575484	8.5612310504
407684	8.9142762004	8.7595091294	9.0915583884	8.9624293614	8.6931247754	8.8729144774	9.0104162764	8.7993089044	8.8434700614	8.8871611774	8.8506794974	8.9500789504	9.0341059714	8.7373262424	8.7428566234	9.0340244604	8.9825076584	9.1470624494	9.0776413724
558881	6.4320103204	6.9034137164	7.0127341254	6.8744112724	5.9268361054	5.7716460704	6.7070321934	5.8452637164	5.8508042734	6.1788147334	6.1909062904	6.1310818704	6.1915203664	6.0921328814	5.8673304834	6.0805624194	5.9351201884	5.9293247584	6.1136200354
100150156	7.2494101214	7.2931499504	7.4558326854	7.4000642344	6.9115441494	6.5013743404	7.3281692224	6.5320911764	6.9162412264	6.9732713924	6.9781435244	6.9050587184	7.2314525334	7.1511982224	6.8912137044	7.1972163764	6.9879179274	6.8340244064	7.0502994734
100151551	7.4054893644	7.3222958294	7.6271943054	7.5593750344	6.9242321364	6.0707903064	7.3757724684	6.6583108264	6.9162412264	6.8372400564	6.9557738614	6.9197736004	6.8600647474	6.6803579534	7.0105221384	6.8319610384	6.7277967014	6.6436948884	6.6989278614
393671	7.4054893644	7.2990264214	6.7887396334	7.2924967334	7.5333866064	7.8090661394	7.6212342254	7.7658923524	7.4960868924	7.8707119934	7.8905049274	7.7731667724	7.5771453224	7.9614097894	7.6862227424	7.6145993844	7.6750239894	7.5492505604	7.9217148384
574421	6.8674791494	6.5949312914	6.8525473604	7.0079317624	6.8596459984	6.8992714884	6.6747716244	6.7823139794	6.6177767274	6.7772722034	7.0074402094	6.6815420724	6.6865534674	6.7754085944	6.9235796524	6.6722959634	7.0044290654	7.1193285504	6.8812131224
192294	4.3153630554	5.2392286974	4.6353666254	4.4931337834	5.2669031284	5.0202582784	4.8194824794	5.1591848274	4.4059301634	4.4528540714	5.0429043574	4.7262973704	4.8180823424	5.3110388924	4.7332577764	5.2129636934	4.9537641004	4.5557429564	5.0845285274
436664	7.3948838454	7.1638691234	7.5686906164	7.3472827824	6.2222624684	6.7139972254	6.9688860494	6.8817849314	6.9630525564	6.7147031814	7.0987431554	6.6987082024	6.5178263544	6.7207260914	6.8104378614	7.0985812524	6.5887239734	6.2191455844	6.2076615224
562705	9.0640373554	9.0517238474	9.1103242934	9.0162521374	9.0694623244	8.8580821074	9.2789460714	9.1145189364	8.6709187624	8.9869766234	8.6539828654	9.0370053424	9.0921995704	8.7780663904	8.8444004264	8.9297472854	9.1151243724	9.1959092374	9.3134602124
100000629	5.8983392304	5.0845170824	5.4871167804	4.5409231804	4.9569421784	5.0980642084	5.0381274764	5.2071810654	5.0216998374	4.6182500604	5.3012905494	5.4886428144	4.8483642204	4.6185616354	5.2648354964	5.1836513314	4.9309123424	4.9340084714	4.6207562834
100150385	8.3012551584	8.7552408234	8.7283384294	8.9492075124	8.5283828474	8.0499910904	8.4390329724	8.2795167024	7.9556163754	8.4141868664	8.4924236404	8.2369142834	8.1813509184	8.4700369804	8.3298622994	8.1268868814	8.0136094594	8.0162210214	7.8190398414
100000559	5.6534107664	5.0845170824	5.5544439354	5.3206569974	5.4535272014	4.6925906294	4.9688633984	4.5998896414	4.8986658124	5.2170937784	5.2531834344	4.6221822214	5.3066189814	5.0572983704	4.8724025134	5.1231770484	4.9537641004	4.8551032784	5.0559170864
553469	8.4974219204	8.3480217424	8.2687209844	8.0917781514	7.7975160764	8.1355063154	7.6602034054	8.0120544784	8.1535892094	8.3972114204	8.0919760584	7.7195116544	8.1694066244	7.8853159534	7.8091159244	8.2344290514	7.9610044914	7.8633329534	7.8609907084
768190	6.7641391214	7.2452560484	7.2135391914	6.9559968274	6.4143774784	5.7068969274	6.0096851364	6.4841957074	6.0662278484	6.3649406334	6.2036191334	5.4687674414	6.4503280834	6.2875388234	5.6211864984	6.5853076734	6.5214825814	5.4094155434	6.1274357024
553296	12.0021766204	11.8220560694	11.8881401184	11.9294703084	12.2203352504	12.3575456904	11.9595321004	12.0269995234	12.1603035394	12.2002756634	11.8156835034	12.2352014294	12.1876268844	12.0274562924	12.2274907494	12.1099936594	12.2744415524	12.5696878504	12.4789462424
799647	7.8440220184	7.7228282094	7.7567173324	7.5061965544	7.3852488614	7.4322580554	7.0381490654	7.5595170044	7.6278238794	7.5144865654	7.4688794144	7.6148874104	7.5635196344	7.2090981344	6.9862114324	7.5413846274	7.2082258984	7.0677707024	7.3085813124
564766	10.4954386054	10.8184816324	10.9306768104	10.7746468164	10.6897672134	10.3257946524	10.7143331754	10.4812474434	10.4594657524	10.5555473664	10.7410653144	10.4620382434	10.6227479264	10.7006533114	10.6345278584	10.5585862474	10.4146035634	10.5546928554	10.6727381284
564701	6.4215986794	6.4858125474	6.6723270534	6.7272614454	6.2426668544	5.6733989644	6.5379919704	6.0166666274	5.9157047584	5.7678722994	6.3819799144	6.0926378714	5.8462059134	5.8945626444	6.1449736304	5.9987733184	5.9465580354	5.7519423574	6.0130183874
100000342	9.9381518094	10.1917527034	10.3006177384	10.3047990504	9.5628577814	9.2533515914	10.2466946894	9.4880161564	9.5148028114	9.5688289344	9.7707264314	9.6066525284	9.5709935644	9.6758193154	9.7425104064	9.5894519664	9.3941957564	9.5470598234	9.5952755534
561788	7.5367034944	7.2020035854	7.8489938704	7.4193698384	7.7766781914	7.2511116724	7.9162032584	7.3983030954	7.5785689884	7.8500680274	7.2595774324	7.6058163434	8.0211115134	7.1688134814	7.6899907364	7.7255413404	7.7905979684	7.9639064264	8.1247654694
100329612	7.1393515614	7.3508645324	7.7756508554	7.7795353044	7.1783832914	6.8476463874	7.4852342094	6.9954850954	6.7392935014	7.0109558044	7.4793723994	6.8827010984	6.7759160374	7.2918112644	7.2791888844	7.1525288004	6.9768045784	6.9269771874	7.1071827294
553800	5.2208635104	4.6045667614	5.6395883434	5.1150119704	5.7669834494	4.9659541334	5.7034740284	5.4853888434	5.1620621354	5.5393886544	5.0709274374	5.1572495204	5.6366211054	4.8399577384	5.2648354964	5.5933512524	5.2591190904	5.7948550384	5.9980564744
30077	13.8847906334	13.4767268514	13.2241151174	13.1547547124	13.3619763204	13.9481393274	13.6182380574	13.5490996904	14.0944397424	13.8495792944	13.5127979284	13.8104388294	13.7741129264	13.6550041344	13.8558804184	13.9973581624	13.6264072714	13.8349668554	13.6209957984
393845	12.6417677274	13.0627692394	13.1242470764	13.2565468584	13.0033439934	12.8035916714	13.1750271484	13.0065765254	12.8206172884	12.8502245094	13.2455272084	12.8849809124	12.7094095714	13.2563909214	12.8842365224	12.9214760164	12.7058850994	12.4496383074	12.7676283004
449836	6.3465341754	6.1767182594	6.5784065094	6.5163410564	6.3779467574	6.2405149474	6.5498988204	6.2407462374	6.2282979944	6.3414680904	6.3480283234	6.2288560414	6.6090834734	6.5157491554	6.2198624594	6.4441228454	6.0978385394	6.3205247664	6.6896455924
654829	7.2256679844	7.2391559514	7.4141499284	7.3804967824	7.0100545724	6.9905050574	7.5098262864	7.0359139834	7.1499937754	7.1592874764	7.4688794144	6.9911775434	7.0479237794	7.2147623454	7.4083082154	6.9757033304	7.1150005864	7.3333637884	7.2902747184
100001920	6.2320346124	5.8484053354	5.9540723154	6.1355254334	5.0055120194	5.2871064074	5.7660593364	4.4483760854	5.4518976884	5.2924751644	5.2774375004	5.1067016944	5.2623229704	4.5485208564	5.3434955614	5.5708857944	4.9076927884	5.4457732414	5.2196468814
568288	7.6963726584	7.2872494444	7.3461136874	7.4257480554	6.8463744124	6.8920086164	7.0632887514	6.7339840524	7.0083926054	6.8867288444	6.8302320524	7.0323828934	7.1608173034	6.7906588944	7.1701099974	7.0506785214	6.8239546634	6.8611990364	7.0861134614
100332088	7.4368460164	7.4545416224	7.8264721384	7.5477258364	7.1244268594	6.8920086164	7.4602156564	6.8367258074	6.7392935014	7.0834942334	7.1521863724	6.9841940964	6.9947661094	6.9485631974	6.9107202744	7.1750456064	6.8727331774	7.0966411114	6.8648117284
566059	6.4111113534	6.1247254804	6.3574439974	5.8808447354	6.5515435844	6.2174571884	5.9570042734	6.1330525764	6.6844775564	6.4982801984	5.8464056814	6.3314700864	6.3691103524	6.1758227444	5.8937103104	6.6075513884	6.5592251224	6.5382027984	6.5733341994
565980	11.6547534364	12.3135914144	12.3072635574	12.3732071364	11.4259128384	10.9827902134	11.3631802124	11.5403706364	10.9981341504	11.1892088914	11.6729946554	11.0858301914	11.0689078454	11.5801585154	11.0576835664	10.9118943404	10.9513005404	9.6134909064	10.0306963024
100331874	7.9600790394	7.7743579014	8.0489968174	7.8989562164	7.6139122024	7.3864770024	7.7193901854	7.6577817654	7.7170140204	7.7150279154	7.7062504634	7.5875012894	7.9976603814	7.5908315644	7.5055909864	7.9423151254	7.7905979684	7.6185722154	7.8147768744
30585	8.3542228484	7.8642990154	8.2383328374	8.0997777814	8.0324574364	8.3254041124	7.9614799524	7.9984799864	8.3246601854	8.1082921494	7.8425417634	8.1738635944	8.2594874084	7.7974543734	8.1307794864	8.3674686474	8.0696037114	8.1126575474	8.2245478444
566751	6.8520545674	7.0289420484	7.0675376844	6.8650547164	7.3291080854	7.2224448944	7.2427211604	7.1931418634	7.3094413094	7.4718835094	7.0643070284	7.0920649264	7.3205553604	7.1746377614	6.8378687354	6.9410879954	7.7389100444	7.6847151134	7.6946405454
445118	8.6919042564	8.3106965014	8.0135475994	7.7340033044	7.1244268594	7.9451176084	7.9390192154	7.7936661444	7.9401005544	7.8035839174	7.7760049434	7.6283879584	7.4347259344	7.7079149004	7.7775904354	8.1686278904	7.3135674874	6.5632407414	6.7711113334
563180	12.1053895844	12.4668094734	12.2157770104	12.2891266764	11.7313295764	11.4937942444	11.7144436664	11.9921073264	11.7640399764	11.9830706254	12.1024593364	11.6686043164	11.5922774674	12.1312473464	11.7614031404	11.8877521634	11.9759925274	11.1851641114	11.2287686164
445178	6.6258658434	6.8483735424	7.0520907964	6.8929442844	6.8058110214	6.4128015114	7.0632887514	6.5131233664	6.3029803624	6.8948144114	6.8054263884	6.5646886174	7.0544328564	6.7286659224	6.6801040874	6.5964724004	6.6247690564	6.6200262084	6.8730357324
493602	10.3011142124	10.8528451224	10.8790850024	11.0460175784	10.2751031624	9.7252987004	9.8930236504	10.0574652604	9.7046741564	9.7701448994	10.4214495784	9.8217040014	9.5607426094	10.2382929094	9.7306691554	9.6171245864	9.6064637104	8.1977297084	8.7649903214
100499491	8.6479206824	9.1180464784	9.0725451644	9.4848617064	8.9473558024	8.7677207914	8.9192682684	8.9408772154	8.6802879744	8.6734995934	9.1456922694	9.0028606854	8.3201666344	9.0914747184	8.8794724604	8.5011990864	8.6231621214	8.0637835634	8.3178730774
562916	8.7801229364	8.8995281444	9.0278397654	9.2588227504	7.9541965274	7.6153961814	8.0479813054	7.5687319264	7.4420333554	7.6544072194	7.8587073074	8.0885260374	7.2822481704	7.8602376804	7.6166597684	7.5180885134	6.9712156354	6.2707254904	6.4020526324
30197	5.0421032874	4.8160503314	4.6353666254	4.8751020334	4.9569421784	4.9933616974	4.9329430624	5.3206186934	4.9304218844	5.2170937784	4.8939917744	5.2298981064	5.2166237104	5.1781897944	4.6736112394	5.1836513314	5.0417148314	5.2944987774	5.6796035054
503521	6.7886522484	7.7008021694	7.4906266044	7.3539870364	6.8329796054	6.5938033814	7.0039331774	6.7502745854	6.5782300394	6.8456069784	7.0432437734	6.9197736004	7.0282184674	7.0660242744	6.8034978674	6.8413769324	6.6104589094	6.3591624004	6.8565405744
569690	6.6616963124	7.0075688154	6.8255460004	7.0498269074	6.3593805074	6.2174571884	6.0934248454	6.2522306624	6.0945356654	6.1248400504	6.4041783924	6.4976137524	6.3159248424	6.5157491554	6.4236952744	6.2597876024	6.1482402864	6.7709427774	6.4686886514
571411	5.1720087194	5.6044914654	5.1232073754	5.6387942074	4.4254682104	3.1819393234	4.7795888134	4.4483760854	4.7641528254	5.2170937784	4.1774621044	4.5099648804	4.8180823424	4.4366394084	4.4068066934	4.9598746954	4.1172225504	4.0416267324	4.2177202264
100004913	7.6920475914	7.7096529794	7.6008954404	7.7845068394	7.3195351604	7.1813296754	7.9923488574	7.0687602774	7.1432342674	7.3180349384	7.2837251354	7.2691264024	7.2371856224	7.4634002344	7.3475800974	7.5122052294	6.9656049564	7.2789841844	7.5635839704
445158	7.9815020884	8.0741786694	7.9524584094	7.7288543354	7.9355170824	7.8878517894	7.6820078454	8.1194225734	7.3685928354	7.9151149454	8.2897471114	7.5166714234	7.6172668584	8.1682182264	7.5394009074	7.5643105344	8.0351976364	7.6225480584	8.0899097844
100537290	5.9427032334	6.2753991864	5.6395883434	6.1040556804	5.1849244844	5.2871064074	6.2180526464	5.3422738554	5.4736148494	5.5393886544	5.7969279594	5.6384962654	5.4117508684	5.7922050274	4.8986905994	5.6372591564	5.6712451944	4.9081832934	5.6796035054
30190	6.1076582864	6.4545625084	6.6416945794	6.6311824224	6.4322535684	6.0578674954	6.2621456134	6.4939028514	6.2154662394	6.0252345454	6.5704469104	6.3854742314	5.9615169734	6.5248973084	6.1667700334	6.3679866814	6.5517551914	6.2605559834	6.3558548614
