	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEP_10-4_A	DHEP_10-4_B	DHEP_10-4_C	DHEP_10-3_A	DHEP_10-3_B	DHEP_10-3_C	DHEP_10-2_A	DHEP_10-2_B	DHEP_10-2_C	DHEP_10-1_A	DHEP_10-1_B	DHEP_10-1_C	DHEP_3uM_A	DHEP_3uM_B	DHEP_3uM_C
767666	5.1448164176	4.5151509876	5.0416101396	4.5809297976	4.7269760616	5.1494421716	5.3405541856	5.4508101456	5.6198821496	5.4854927386	5.3407965436	5.3104220666	5.5425113166	4.9856367936	5.5229532986	5.2322654226	5.0517847626	5.3282141356	5.3453949456
58215	5.3909307166	4.3061405266	4.8134672626	4.7073799576	4.6507802326	4.2611593826	5.1257287846	4.2623615566	5.1907660546	4.9304034746	4.9075496386	4.4897219576	4.7482705326	4.5561655566	4.7066967516	5.0138227736	4.9431065226	5.1552951926	4.7590243856
100000073	5.2619120516	5.5521695866	4.9800231236	5.5190607446	4.8342175626	5.2724230166	5.6452921436	5.1609492096	5.0404069656	5.5419696306	4.8027687826	5.2363339496	5.4220698336	4.4622193516	5.4151276316	5.7397016416	5.1528466596	5.3282141356	5.1660529976
572502	8.3493002136	8.8556688496	8.9584977836	8.8733950086	7.7401902746	8.6636641246	8.2505700436	7.9273592236	8.4591206216	8.1400357036	8.0901687636	8.4493989616	8.1384721116	7.8527854096	8.5756228296	8.4802976466	7.8488259506	8.6760973156	8.1026782026
555511	9.1912421086	9.2188479846	9.4105490206	9.3333888366	8.2691103906	9.1421570086	8.8555042406	8.5752447306	8.6754590716	8.6804664796	8.7882887236	8.9749180826	8.7357616036	8.4656703236	9.0985298346	9.0155751506	8.3733905926	8.9819435736	8.7516636666
541434	5.6873877046	5.3705168396	5.5022108946	5.4483834286	4.9340359666	5.5728587726	5.7690974496	5.4287593126	5.5380666406	5.8853584066	5.3156286206	5.6893174346	5.3101732236	5.1147536596	5.5401660086	5.2820729496	5.5362781536	5.5440326826	5.6678858796
100149758	5.6011146866	6.0851746826	6.2004774156	5.7520900276	5.3739579566	5.7384716496	5.6613614146	5.6160417316	5.6973058336	5.9283653236	5.4832266386	5.7438125876	5.4921195236	5.4689002056	5.9015314806	5.2322654226	5.3990080456	5.6409303956	5.5681894176
101883936	5.7528739896	5.7303461676	5.1574172096	5.9695850006	4.7636161506	5.2724230166	5.0049926966	4.7978221676	5.3904676036	4.9583395136	5.2103222106	5.6518090716	5.1019235286	4.8806011456	5.6709392936	5.2573841196	4.8855347516	5.2566279766	4.8969120616
567932	6.4598421376	5.4742438286	6.3418325156	6.1135750606	6.1448661556	6.2780220266	6.7964163856	5.9614796796	6.2187871866	6.3215420236	5.8416505666	6.4812707246	6.4184996396	6.5427767216	6.8860202156	6.5296111536	6.1993676646	6.3516263376	6.6976021016
100038783	5.3491934796	5.9332776786	5.6870093896	6.0671570296	5.0273927146	5.5887251126	4.8453594526	5.1064264626	4.6825237456	5.5045650816	5.2373781566	5.2614551166	5.3294357886	5.0835415356	5.0082565096	4.9840364636	4.1800347206	5.2566279766	4.7947513706
541549	5.2162078366	5.5137327786	5.0111452416	5.2686142286	4.5283646656	4.9427573906	5.3405541856	4.6531683586	4.8725343386	4.9583395136	4.7660796206	5.6326827456	5.6227731916	4.5099570236	5.4700475796	5.0996605476	4.9431065226	5.7835838166	5.3210996906
103909394	5.3909307166	5.4540864856	5.5453712736	5.5418708056	4.8682635276	5.4037889386	5.1936001796	5.4725290106	4.8725343386	5.2794683256	5.2639360296	5.5737336316	5.6227731916	5.1752223616	5.9409458426	4.7562999436	4.5571665306	5.5835761036	5.1930790686
796968	5.3702130256	5.3488455106	4.8134672626	5.8096141056	4.9015245346	4.9427573906	5.1023763926	5.1339453876	4.6825237456	5.0390415666	5.0363776236	5.1582341706	4.9608252766	5.3945487706	5.1495408666	5.0996605476	5.4594440756	5.1288094746	5.1930790686
100150691	5.3909307166	6.0851746826	5.6479401396	6.0513464296	5.9035471376	5.9620239616	5.7690974496	5.3131471886	5.9501919256	6.1625246066	5.6735409726	5.8469910136	5.8398080496	5.9733596306	5.5055327426	5.8918178166	5.8837011536	5.9288269096	6.2079534636
550566	7.5540754346	7.0107217356	7.5262530106	7.5517462306	7.3462587466	7.4811118186	7.4927065176	7.1489851496	7.2063511616	7.4444367986	7.1369839596	7.2627449376	7.4390515046	7.2810082966	7.2988401756	7.2832372226	7.1071451346	7.1023959786	7.2797839006
503599	6.7356690956	6.8503162046	7.0892495246	7.0691251016	6.4559850246	7.1044211056	7.0493739496	6.4946991986	6.4893446216	7.0362053176	6.3919702496	6.7354912916	6.8703952586	6.3853114446	6.7146780856	6.9550839746	6.5067519146	6.9366949296	6.6786043956
557562	4.9351232516	4.4351426316	4.8824136366	4.5809297976	4.4851370566	4.9672399196	4.9273828626	4.9292846686	4.9163690086	4.5446331676	4.4792478586	5.0756632926	4.7193563476	4.6865237476	5.1039663006	4.7562999436	5.3572633786	4.8331847436	4.5238131326
100333323	7.4092683136	6.9898704516	7.2413563456	7.1823360046	6.5946310546	7.0481529686	6.7595697086	6.8586197796	6.9458125516	6.7469089846	7.1006098986	7.1120757816	6.8505319966	6.9325672256	7.0750284436	7.1753511186	7.0881307386	6.9743708166	6.8153400296
110438218	5.2619120516	4.6274130746	4.8134672626	4.9987233746	4.6507802326	4.4811229676	4.7879662166	4.8318277966	4.7324235446	4.8129136166	4.1208711296	4.4465642186	5.0564070186	4.3617267396	4.4394893816	5.0996605476	4.9431065226	3.9579555696	4.9923144446
503768	5.8607753756	5.5521695866	5.6077833456	5.8282901496	6.0292464426	5.7526256916	5.6929727666	5.7642790686	5.7222171306	6.2213489326	5.3407965436	5.7438125876	5.7850489026	5.5164209176	5.8746440136	5.5494394736	5.5913321676	5.5440326826	5.7245559786
415200	5.6705409006	5.1375925476	6.1593947416	5.4958842386	5.9988333776	6.0563290256	5.5621460776	5.0205726606	5.2940694736	5.6139893616	5.3655329286	5.1847399846	5.6839151566	5.0516391906	5.6232775766	5.7397016416	5.2922903176	5.6960914836	5.7245559786
100332111	6.2603693146	6.3804537326	6.1593947416	6.4753006516	5.1431552756	6.2682029906	6.4530117006	5.9918766406	6.3037613846	6.4549878266	6.0236239026	6.2372090606	6.3063147146	5.6502564046	6.3155141216	6.5398841276	5.2699656986	6.3168531566	6.0543052126
100537309	5.5651071446	5.8738213346	5.7982437806	5.9182073396	4.5283646656	5.4907991076	4.9795838336	4.9292846686	4.8725343386	5.0649693096	4.6092137316	5.3577814296	4.9608252766	4.3087274126	5.5055327426	5.2820729496	4.8255697026	4.9284001776	5.0525821746
572325	6.5998953236	6.7043610186	6.6294288586	6.7930765516	5.9198716606	6.5452436096	6.3576114976	5.9614796796	6.2871622296	6.1981062226	6.3429876686	6.4156480246	6.3728112556	6.0235604836	6.5460001776	6.1815094576	6.0631922776	6.2691454556	6.3587858936
100148342	7.4041818966	7.2919582256	7.3908257886	6.5781902276	6.4334207516	6.9836128146	6.4984458916	6.6927377056	6.8586238106	6.6474559146	6.7239188146	6.5844151606	6.3541229226	6.6637830896	6.9582301986	6.4877717406	7.0094634076	6.7922826866	6.8326301176
402992	8.1570849716	8.3419785986	8.2902014336	8.3827878966	7.4112089386	8.2122359006	7.9440153466	7.7205617876	7.5914728996	7.8013503396	7.7199714056	8.0011258096	7.8886991306	7.6278638746	7.9507942676	7.9857061826	7.1627293956	7.9744741646	7.7672206476
407715	4.2649925836	5.0861292106	5.0714450026	5.2686142286	3.8974708016	5.2122426176	4.3461454896	4.5342863116	5.0404069656	5.1154674236	4.1208711296	4.6504958076	3.8689607496	3.7954816926	4.6443900666	4.7911185956	3.4470478586	4.8331847436	3.5188299176
541431	5.2392409236	5.5330791846	5.7982437806	5.4240333646	4.6893811236	4.8404482246	5.3405541856	4.8318277966	5.1175444456	5.1642575846	4.8734613066	5.1312322526	5.1888625426	5.0835415356	5.3963463526	5.2820729496	4.7946258566	4.4609477566	5.1660529976
474331	7.2079926956	6.9327471516	7.2413563456	7.2181812916	6.7759485446	6.9347919666	6.5511430986	6.7019605286	6.5462547856	6.6813744316	6.6452913456	6.8722359486	6.7682256846	6.7851539996	6.8792728576	6.9318686856	6.6944664726	6.6781916236	7.1199739936
562474	7.6981866596	7.9030435076	8.0034113196	7.9935759026	7.4341205346	7.9209807516	7.4971899946	7.5573863736	7.6831388496	7.5025116036	7.5360857536	7.7491828196	7.5784089436	7.4977645866	7.6435273126	7.6149929686	7.4175362866	7.5742006246	7.4685763966
101885039	5.7687914206	6.4225568156	6.1869127636	6.6638673666	5.7292585886	6.5288890316	6.1904954076	6.3378849596	6.1833447616	6.2328313596	6.0844905886	6.0766414616	6.2668936706	5.9388949016	6.3742811766	6.4002668166	6.0369904626	5.7492209416	6.1261794866
394101	8.2192239676	8.4115746556	8.4406629506	8.4566701036	7.8162859946	8.3015909686	8.1287233806	7.9155152496	7.9594188756	8.1731925606	8.0864535796	8.3118765576	8.0010770926	7.8200193136	8.3056083456	7.9743889926	7.8712444656	8.0645655496	7.9002690396
447928	5.6705409006	5.8738213346	6.0133336286	6.2583281736	5.3010506946	5.4566221436	5.5959816716	5.1064264626	5.5097302116	5.4661648786	5.3407965436	5.5535362326	5.3857268066	5.2614235166	5.6232775766	5.5895522626	4.5935773626	6.0607758666	5.2456582046
327642	7.2311562636	7.0977490316	7.3908257886	7.0769552376	6.5108983826	6.8117580706	6.2233399206	6.3844549116	6.4600249296	6.4841058556	6.9615025246	6.8803669946	6.6039340236	6.8328589216	6.8519633596	6.8098344916	6.5444408376	6.9136078946	6.6786043956
799960	4.7866802166	5.0861292106	5.4118120116	5.3740644786	4.0236780976	4.8136956836	4.3058223546	4.4492150246	4.2054950846	4.1190460056	3.5596624446	4.2597335576	3.9206805656	3.5435622946	4.8789348606	4.4857503856	3.7985238196	4.5830339726	4.5238131326
402833	8.4365860266	8.8421598796	8.6379948676	8.9176699406	8.0306351766	8.9124501276	8.7047190916	8.2904297396	8.5488884506	8.6614735026	8.2246927186	8.7247097586	8.6251485546	7.9683608576	8.6821926616	8.4882766376	7.7514739606	8.7233313216	8.5070910386
30718	8.9971487696	8.8167311766	9.4955331436	8.9837185046	8.7196439226	9.3565730266	9.2998026566	8.8693397416	8.7947542736	9.2242125336	8.9946407316	9.0197763326	9.1663272966	8.7049435296	9.2263202536	9.3867337256	8.8894356506	9.0733210816	9.3222515576
100004419	5.1928010446	5.5710106706	5.6280014566	5.6296670696	4.0236780976	5.3489471286	5.1713292836	5.4939257556	5.1546197306	5.1642575846	5.3655329286	4.9265871726	4.9359065346	4.1965039166	5.2365857996	5.3537013536	4.3599036966	5.3047445566	4.6848013536
100332572	3.6605301916	4.3934105906	5.1849726186	3.6972355436	4.7269760616	5.3674603366	4.0853415516	4.6146193116	4.6825237456	4.6511681676	4.8734613066	5.4697944086	4.4644615256	5.1147536596	5.0569049446	3.8562473056	5.4194359876	5.1018284096	4.3900651066
572251	8.1110020166	8.6226963996	8.7529241056	8.4893083316	8.0306351766	8.8129627396	8.1909326906	8.3326056096	8.3554547576	8.3390909546	8.1412011036	8.3649954006	8.3131227046	8.0473244176	8.5651505116	8.3226342626	8.0191170926	8.5718130506	8.2801520676
553389	4.5119480076	4.1644604806	4.8824136366	5.0313284036	4.7993486926	4.8404482246	5.1487091936	4.6146193116	4.8273259536	4.7819827836	4.1208711296	4.8291385656	4.6289652436	4.3617267396	4.6443900666	4.7562999436	4.0809258646	4.4609477566	5.2963882816
641576	7.9701033296	9.2973162836	9.3140175046	9.4645268496	8.1599578526	8.4609331506	8.4671539016	8.4739024736	8.5661906976	8.5648397756	8.2481612746	8.5648907016	8.5450224566	8.0911394666	8.5983977936	8.6558608176	8.2533523716	8.8804210656	8.6357855396
415159	13.5401129196	13.4165265216	13.3376249856	13.4352013056	14.1115754096	13.5303354306	13.7704540126	13.9486779196	13.6132641966	13.9279888196	13.8348728796	13.7066848856	13.8838193696	14.0303772496	13.6258777836	13.7290915006	14.1574255796	13.5879186916	13.8427881086
553754	8.2535661306	8.4219899026	8.2933697026	8.4980829956	7.3642643926	8.2943524936	8.0667298136	7.7740130686	8.0702892586	8.0520285616	7.5843007406	8.0196491836	7.8789268876	7.4373221666	8.0412228436	8.1821337356	7.1505610896	8.0075588626	7.9125166836
550235	7.3888141546	7.1042309426	7.5894796746	7.3206644886	7.5435189966	7.4895875906	7.2272278436	7.1009885056	7.2063511616	7.1616573356	7.3809463296	7.3056433376	7.2035928436	7.0340143956	7.4338976616	7.3254178516	6.9753756686	7.3345055636	7.5648333946
100333489	7.6940246816	7.5746629336	7.6200833806	7.0049053646	7.8293077026	7.3002159116	6.7817904486	7.6884421616	7.6248833006	7.0296369856	7.6258462826	7.5847589796	7.2396753186	7.9511715976	7.7729297766	7.1753511186	8.2419278476	7.3913181366	7.4064262556
792854	6.4400974246	6.4735145036	6.3418325156	6.5891822846	5.7292585886	5.7097400376	5.3603769996	5.9146485776	6.0321681446	5.3444222586	6.1571314696	6.0335431086	5.3101732236	6.1190073426	6.1002959426	5.8428731226	5.7610074866	6.0181198476	6.2342128976
266794	9.9637116676	9.7633902966	9.6419053156	9.4955299476	9.7197874136	9.8015806346	10.1616878036	10.0161968746	9.8029296926	10.2262644926	10.0377721886	9.9277073986	9.9736454386	9.9466554076	9.8534989136	10.0193093326	9.9174216196	9.8165425436	10.0832625616
336342	6.5638569516	6.6871933196	6.5990248546	6.8398456276	6.5000816526	6.7138770416	6.3377503866	6.0508141556	6.2533797406	6.3322569256	6.4738809856	6.5129956426	5.9804863536	6.1644626906	6.2011333596	6.4983458966	6.3559414046	6.3050733166	6.1946423076
100333265	4.7227447276	4.9197130076	4.0373151806	5.0632128126	4.1944293966	4.5475740436	3.8809465116	4.4047211516	4.3403317636	4.5446331676	5.2900138346	4.1563848446	4.9608252766	4.3617267396	4.9057432156	4.0978971686	3.8595999366	5.1813034256	4.1352585446
100333889	5.8307610076	5.2587503246	5.9505006816	5.7323940926	4.5703346326	5.4738118286	4.9537194336	4.4492150246	5.0794911886	5.1880475406	5.0668640976	5.1037153026	4.8847394356	4.3617267396	4.9057432156	5.3537013536	4.2727705556	5.4401552966	4.9923144446
474325	5.6362453746	4.8900102836	5.9664673246	5.3484156656	5.2242620116	5.7805238776	5.1257287846	4.9907805636	5.3269230886	5.0649693096	5.3655329286	4.9880781336	5.2507925766	4.6443663486	5.2782148906	5.1541736006	4.7306729286	5.3964154986	5.6288300776
561618	8.0041197336	8.1579551776	8.0787930146	7.9811119186	7.4284266566	7.9365631546	7.6008141896	7.8547914236	7.9541710786	7.7220928886	7.9210895896	8.0595823096	7.6452674266	7.7271384276	8.1684361126	7.9667945746	7.8712444656	7.8823491496	7.6106559716
562049	6.4099642446	6.8656582236	6.7634110166	6.7447403786	6.0882142316	6.6320228226	6.1904954076	6.2525852016	6.1097357276	6.1260431916	6.3553901066	6.5024979946	6.3541229226	6.0235604836	6.3838470966	6.4983458966	6.0237089156	6.3967240206	6.1812071896
562197	5.6534950436	5.2353191086	6.2920183766	5.9182073396	5.5309837716	6.0563290256	5.8414058926	5.2641771096	5.1907660546	5.8107024056	5.4604434926	5.3104220666	6.0518052736	5.5848900566	5.5401660086	5.3302181546	5.2922903176	5.6595527526	5.9472575406
100334431	12.6449753386	12.4374582486	12.7282809646	12.3331341576	12.1835679006	12.5595261766	12.1692858766	11.9437530626	12.3237043016	12.0921464776	12.3111237596	12.3926230266	12.1791946496	12.1835360556	12.4838437576	12.2454792376	12.0927352806	12.5114911586	12.3438578806
445092	10.0654849786	10.1499742126	10.2347759986	10.3376729616	9.8145073926	10.1519157216	10.1924250216	9.8205021176	10.1282358146	10.1358880556	9.7455534796	10.1073064846	10.0180999046	9.5668609116	10.1019268656	10.0996316506	9.5223312686	10.0776790006	9.9128728606
571919	7.2311562636	7.3421783716	7.6251214716	7.7311614696	6.9289584616	7.3522653056	7.0371102676	6.9231347716	7.1058154626	7.0427438816	6.8165353826	7.3589879786	7.1772557006	6.6100348346	7.3631207316	7.0078429186	6.8150122746	7.3574997516	7.0102845516
567731	6.0679447286	6.4016588586	6.6592053186	6.5671137776	5.5309837716	6.4266657496	6.2233399206	6.0508141556	5.9501919256	6.4051124546	5.7877616126	6.1987112686	6.3063147146	5.8113396856	6.1571844376	6.2330689696	5.4194359876	6.1687192686	5.7245559786
777624	9.5752615776	9.8916426906	9.6530472326	9.9406502816	9.3766906336	9.3213958676	9.3772458026	9.4358147036	9.6128709506	9.3910750686	9.4132298166	9.5510377986	9.4421602726	9.3739586856	9.3966415236	9.6369203516	9.2729550486	9.4299094156	9.4523802686
678640	6.2146154166	5.5896088656	6.1869127636	6.0513464296	6.0590315926	6.0676952476	5.7391278436	6.0363039616	6.3840078076	5.8853584066	5.9105074606	6.2747061986	6.2160525656	6.2652665576	6.2852078276	5.9077705436	5.8983293966	6.1424810976	6.0245219936
563316	7.6344599806	7.5699875506	7.7081820686	7.6014517396	7.3761445126	7.3382552256	7.1381720356	7.4683116166	7.2325962676	7.1795685336	7.5360857536	7.3820779726	7.2191673936	7.2461965816	7.6435273126	7.4006244806	7.6340230516	7.5790998866	7.4406577806
560759	8.7041235146	9.2658611236	9.2664443826	9.4267280986	7.9574012446	9.0676915346	9.2607832366	8.2469836706	8.6976102836	9.1152098506	7.9252553276	8.5799468566	8.7267096246	7.7271384276	8.6821926616	8.6151470806	7.0228761386	9.0715838826	8.4881215976
571294	8.0340634856	8.3931650636	8.1815426016	8.3280666856	8.2006115876	8.3559113706	8.3580009586	8.1185649526	8.0309515076	8.3809760606	7.9540834836	8.3268290406	8.2437486946	8.1786659866	8.2904303746	8.0660925166	8.0022875556	8.2874708136	8.0665984086
571011	5.1448164176	5.3488455106	5.4349482896	5.3740644786	3.8299699416	4.8925095286	4.9005565606	4.5342863116	4.4636365026	4.5810259836	4.3856071206	4.6504958076	4.3178594196	4.2537065866	5.2782148906	5.2820729496	4.4015731276	4.4609477566	4.3425774516
100073342	4.8479021276	5.0327619666	5.0416101396	4.4900198876	4.1944293966	4.5147310666	4.2216288846	4.0476552916	4.4636365026	3.8475159706	4.7660796206	4.5316260596	4.2787568686	4.9514675976	4.7953846406	4.0978971686	5.5362781536	5.1018284096	4.1352585446
794649	5.2162078366	4.9197130076	4.7410598476	4.6664491206	4.5283646656	4.5796859606	4.3461454896	4.8650503046	3.3667809396	4.3045924096	4.4331870966	4.1017947066	4.1546573436	5.1147536596	4.0160695696	4.3048184906	5.1282371046	4.4609477566	4.3900651066
799082	4.7550666196	5.2587503246	5.0111452416	4.6243230376	4.5283646656	3.9034347426	4.1776149346	4.2623615566	5.0794911886	4.3045924096	4.7284330146	4.8291385656	4.1107996166	4.6009398796	4.4023204386	4.7562999436	4.2727705556	4.8656264846	4.7223901406
497165	6.2937569676	6.3910952546	6.4817180176	5.9182073396	6.1859413636	6.1232207156	6.3576114976	6.1349379546	6.4148969466	5.9701272246	6.2662469566	6.0907261406	6.1633541506	6.2928197056	5.9147896066	6.2075195326	6.4778246896	6.0607758666	6.1946423076
556150	6.8891801276	6.9033143146	7.0372837146	6.9116588706	5.9988333776	6.5614148666	6.4344296726	6.2774755026	6.8013277046	6.1625246066	6.3676868316	6.3112533836	6.2668936706	6.0235604836	6.5796865786	6.4226456356	5.9271482936	6.4404546066	6.5168828466
723994	6.8372889196	7.1171080466	7.1037594666	7.0293239856	6.3872050446	7.1044211056	6.8948453526	6.7382732976	6.9771961176	6.6645148506	6.7893693126	7.0981989976	6.6809381526	6.5312557516	7.0809214126	6.8842864136	6.4383300866	7.0110877886	7.0026666706
286746	10.0262952516	10.3425142556	9.9405663796	10.0230081636	10.1688377206	9.9851101956	9.8604886236	10.5866288926	10.3641423176	10.2140054606	10.3040375186	10.1516499306	10.2315186446	10.5457421166	10.2576695286	10.0064028256	10.6530850546	10.1059601096	10.1767735126
569698	8.1078768436	8.0479386196	8.0861190006	8.3049169016	6.8201043526	8.1197117126	7.8559942186	7.3264382446	7.8278823286	7.8801351196	7.4461776026	7.7972143766	7.7091642466	7.3742363296	7.8883183156	8.0802388986	6.9684603936	7.8257612146	7.5175075336
100005116	7.0988921576	7.2805567446	7.4713613756	7.2462297766	6.6543880526	6.7913353886	6.7370013586	6.7560925876	6.9563497776	6.8095955276	7.1079584476	7.1120757816	6.9658053866	6.9412990016	7.1939914606	7.0371466636	6.3977237926	6.9213446966	7.1954232916
767774	5.4902783766	5.6791649786	5.7436983666	5.3484156656	5.2242620116	5.2919379306	4.8732219686	4.7978221676	4.9589109926	5.4465745616	5.0668640976	5.6132994456	5.0793447696	5.0516391906	4.9833029656	5.5895522626	4.9146077986	5.4826079166	4.5238131326
