TXID,GENEID,GENENAME,BIOTYPE,Malathion_0.001_B
ENSDART00000167148,ENSDARG00000100223,gpa33a,protein_coding,871
ENSDART00000171963,ENSDARG00000100223,gpa33a,protein_coding,871
ENSDART00000166954,ENSDARG00000100223,gpa33a,protein_coding,871
ENSDART00000165650,ENSDARG00000100223,gpa33a,protein_coding,871
ENSDART00000166996,ENSDARG00000100224,CABZ01074304.1,protein_coding,12
ENSDART00000168685,ENSDARG00000100225,kif16ba,protein_coding,202
ENSDART00000164016,ENSDARG00000100225,kif16ba,protein_coding,202
ENSDART00000161613,ENSDARG00000100227,SLC7A1,protein_coding,218
ENSDART00000182568,ENSDARG00000100227,SLC7A1,protein_coding,218
ENSDART00000170198,ENSDARG00000100229,si:ch211-238e22.5,protein_coding,16
ENSDART00000161012,ENSDARG00000100231,ccdc135,protein_coding,50
ENSDART00000181065,ENSDARG00000100231,ccdc135,protein_coding,50
ENSDART00000165796,ENSDARG00000100232,glis2b,protein_coding,63
ENSDART00000161227,ENSDARG00000100232,glis2b,protein_coding,63
ENSDART00000163298,ENSDARG00000100234,BX511246.1,protein_coding,12
ENSDART00000171181,ENSDARG00000100236,cspp1a,protein_coding,63
ENSDART00000159075,ENSDARG00000100236,cspp1a,protein_coding,63
ENSDART00000180303,ENSDARG00000100236,cspp1a,protein_coding,63
ENSDART00000160941,ENSDARG00000100236,cspp1a,protein_coding,63
ENSDART00000190435,ENSDARG00000100236,cspp1a,protein_coding,63
ENSDART00000165216,ENSDARG00000100242,dph5,protein_coding,120
ENSDART00000167324,ENSDARG00000100244,ebf3a,protein_coding,1704
ENSDART00000157855,ENSDARG00000100244,ebf3a,protein_coding,1704
ENSDART00000177303,ENSDARG00000100244,ebf3a,protein_coding,1704
ENSDART00000159466,ENSDARG00000100247,CU929199.1,protein_coding,4
ENSDART00000158331,ENSDARG00000100248,c1r,protein_coding,23
ENSDART00000168848,ENSDARG00000100248,c1r,protein_coding,23
ENSDART00000166439,ENSDARG00000100249,si:ch211-266k2.1,protein_coding,30
ENSDART00000170529,ENSDARG00000100251,si:ch211-152c8.2,protein_coding,4
ENSDART00000163198,ENSDARG00000100252,capzb,protein_coding,1757
ENSDART00000172342,ENSDARG00000100255,si:ch73-29l19.1,protein_coding,69
ENSDART00000171504,ENSDARG00000100255,si:ch73-29l19.1,protein_coding,69
ENSDART00000161708,ENSDARG00000100255,si:ch73-29l19.1,protein_coding,69
ENSDART00000157643,ENSDARG00000100256,si:dkey-88e18.8,protein_coding,76
ENSDART00000176292,ENSDARG00000100256,si:dkey-88e18.8,protein_coding,76
ENSDART00000170067,ENSDARG00000100257,zgc:174314,protein_coding,12
ENSDART00000172550,ENSDARG00000100258,si:dkeyp-104b3.2,protein_coding,0
ENSDART00000111053,ENSDARG00000100259,zgc:171759,protein_coding,3
ENSDART00000168286,ENSDARG00000100260,them6,protein_coding,77
ENSDART00000167157,ENSDARG00000100261,si:ch1073-266p11.2,protein_coding,65
ENSDART00000143176,ENSDARG00000100262,BX936382.1,protein_coding,55
ENSDART00000167079,ENSDARG00000100263,ENSDARG00000100263,protein_coding,102
ENSDART00000180660,ENSDARG00000100263,ENSDARG00000100263,protein_coding,102
ENSDART00000170646,ENSDARG00000100264,thumpd1,protein_coding,113
ENSDART00000171055,ENSDARG00000100264,thumpd1,protein_coding,113
ENSDART00000171200,ENSDARG00000100265,rhcgb,protein_coding,115
ENSDART00000169948,ENSDARG00000100267,GRM7,protein_coding,194
ENSDART00000160392,ENSDARG00000100269,or109-7,protein_coding,1
ENSDART00000159381,ENSDARG00000100272,or109-3,protein_coding,0
ENSDART00000192858,ENSDARG00000100274,WDR7,protein_coding,413
ENSDART00000189962,ENSDARG00000100274,WDR7,protein_coding,413
ENSDART00000182461,ENSDARG00000100274,WDR7,protein_coding,413
ENSDART00000165547,ENSDARG00000100274,WDR7,protein_coding,413
ENSDART00000172898,ENSDARG00000100279,CU457819.1,protein_coding,1
ENSDART00000171531,ENSDARG00000100280,znfx1,protein_coding,42
ENSDART00000163930,ENSDARG00000100280,znfx1,protein_coding,42
ENSDART00000164142,ENSDARG00000100281,si:dkeyp-6a3.1,protein_coding,0
ENSDART00000167131,ENSDARG00000100281,si:dkeyp-6a3.1,protein_coding,0
ENSDART00000170670,ENSDARG00000100284,cd247,protein_coding,16
ENSDART00000162579,ENSDARG00000100285,dnai2a,protein_coding,0
ENSDART00000164199,ENSDARG00000100285,dnai2a,protein_coding,0
ENSDART00000163724,ENSDARG00000100287,SLA,protein_coding,0
ENSDART00000163352,ENSDARG00000100288,impg2b,protein_coding,18
ENSDART00000164138,ENSDARG00000100288,impg2b,protein_coding,18
ENSDART00000164652,ENSDARG00000100290,SPHK1,protein_coding,16
ENSDART00000164918,ENSDARG00000100292,fam166b,protein_coding,13
ENSDART00000170083,ENSDARG00000100292,fam166b,protein_coding,13
ENSDART00000166331,ENSDARG00000100292,fam166b,protein_coding,13
ENSDART00000163034,ENSDARG00000100293,arhgef15,protein_coding,32
ENSDART00000158981,ENSDARG00000100293,arhgef15,protein_coding,32
ENSDART00000174351,ENSDARG00000100294,zgc:113209,protein_coding,78
ENSDART00000171661,ENSDARG00000100295,ccl39.3,protein_coding,8
ENSDART00000167660,ENSDARG00000100296,pja2,protein_coding,223
ENSDART00000167530,ENSDARG00000100301,CABZ01065328.2,protein_coding,4
ENSDART00000168543,ENSDARG00000100302,si:dkey-237g15.2,protein_coding,72
ENSDART00000167784,ENSDARG00000100302,si:dkey-237g15.2,protein_coding,72
ENSDART00000165242,ENSDARG00000100303,CU638714.1,protein_coding,9
ENSDART00000158789,ENSDARG00000100304,chdh,protein_coding,181
ENSDART00000191801,ENSDARG00000100304,chdh,protein_coding,181
ENSDART00000161072,ENSDARG00000100307,adamts5,protein_coding,79
ENSDART00000162332,ENSDARG00000100308,SEMA4F,protein_coding,135
ENSDART00000163814,ENSDARG00000100311,si:dkey-165e24.1,protein_coding,86
ENSDART00000186119,ENSDARG00000100311,si:dkey-165e24.1,protein_coding,86
ENSDART00000190283,ENSDARG00000100311,si:dkey-165e24.1,protein_coding,86
ENSDART00000165016,ENSDARG00000100311,si:dkey-165e24.1,protein_coding,86
ENSDART00000171610,ENSDARG00000100312,hoxa13a,protein_coding,19
ENSDART00000168160,ENSDARG00000100313,pip5k1cb,protein_coding,737
ENSDART00000167790,ENSDARG00000100313,pip5k1cb,protein_coding,737
ENSDART00000187062,ENSDARG00000100315,slc15a1a,protein_coding,576
ENSDART00000190352,ENSDARG00000100315,slc15a1a,protein_coding,576
ENSDART00000190387,ENSDARG00000100315,slc15a1a,protein_coding,576
ENSDART00000187308,ENSDARG00000100315,slc15a1a,protein_coding,576
ENSDART00000191130,ENSDARG00000100315,slc15a1a,protein_coding,576
ENSDART00000170033,ENSDARG00000100315,slc15a1a,protein_coding,576
ENSDART00000157530,ENSDARG00000100317,ahsa1b,protein_coding,217
ENSDART00000167422,ENSDARG00000100317,ahsa1b,protein_coding,217
ENSDART00000171558,ENSDARG00000100321,BX248331.1,protein_coding,3
ENSDART00000161506,ENSDARG00000100322,fut10,protein_coding,26
ENSDART00000181304,ENSDARG00000100322,fut10,protein_coding,26
ENSDART00000157922,ENSDARG00000100324,AL627305.1,protein_coding,42
ENSDART00000164832,ENSDARG00000100329,znf1056,protein_coding,1
ENSDART00000165317,ENSDARG00000100331,SMIM10,protein_coding,91
ENSDART00000158647,ENSDARG00000100332,CABZ01084942.1,protein_coding,3
ENSDART00000163836,ENSDARG00000100334,lat,protein_coding,9
ENSDART00000162832,ENSDARG00000100335,znf1104,protein_coding,16
ENSDART00000164366,ENSDARG00000100336,pik3r6a,protein_coding,130
ENSDART00000167795,ENSDARG00000100336,pik3r6a,protein_coding,130
ENSDART00000166624,ENSDARG00000100339,arf4b,protein_coding,16
ENSDART00000161728,ENSDARG00000100341,si:ch211-196h24.2,protein_coding,13
ENSDART00000161323,ENSDARG00000100341,si:ch211-196h24.2,protein_coding,13
ENSDART00000168601,ENSDARG00000100342,zgc:158464,protein_coding,248
ENSDART00000170663,ENSDARG00000100342,zgc:158464,protein_coding,248
ENSDART00000158687,ENSDARG00000100342,zgc:158464,protein_coding,248
ENSDART00000188252,ENSDARG00000100342,zgc:158464,protein_coding,248
ENSDART00000165718,ENSDARG00000100348,si:dkey-71l4.1,protein_coding,30
ENSDART00000168458,ENSDARG00000100348,si:dkey-71l4.1,protein_coding,30
ENSDART00000168108,ENSDARG00000100349,prkacaa,protein_coding,613
ENSDART00000160929,ENSDARG00000100352,aglb,protein_coding,1217
ENSDART00000184802,ENSDARG00000100352,aglb,protein_coding,1217
ENSDART00000160005,ENSDARG00000100353,si:ch1073-398f15.1,protein_coding,193
ENSDART00000156571,ENSDARG00000100357,si:ch73-44m9.3,protein_coding,138
ENSDART00000170697,ENSDARG00000100358,CR382300.2,protein_coding,14
ENSDART00000179706,ENSDARG00000100359,AREL1,protein_coding,357
ENSDART00000170306,ENSDARG00000100359,AREL1,protein_coding,357
ENSDART00000170115,ENSDARG00000100360,si:ch211-125c23.3,protein_coding,5
ENSDART00000163288,ENSDARG00000100361,znf1174,protein_coding,28
ENSDART00000163762,ENSDARG00000100363,dcun1d5,protein_coding,162
ENSDART00000170260,ENSDARG00000100363,dcun1d5,protein_coding,162
ENSDART00000166841,ENSDARG00000100363,dcun1d5,protein_coding,162
ENSDART00000161197,ENSDARG00000100363,dcun1d5,protein_coding,162
ENSDART00000165434,ENSDARG00000100363,dcun1d5,protein_coding,162
ENSDART00000166635,ENSDARG00000100363,dcun1d5,protein_coding,162
ENSDART00000184017,ENSDARG00000100363,dcun1d5,protein_coding,162
ENSDART00000165277,ENSDARG00000100364,FO907110.1,protein_coding,6
ENSDART00000162604,ENSDARG00000100366,si:dkey-102m7.3,protein_coding,48
ENSDART00000166728,ENSDARG00000100366,si:dkey-102m7.3,protein_coding,48
ENSDART00000170317,ENSDARG00000100366,si:dkey-102m7.3,protein_coding,48
ENSDART00000164794,ENSDARG00000100366,si:dkey-102m7.3,protein_coding,48
ENSDART00000170954,ENSDARG00000100366,si:dkey-102m7.3,protein_coding,48
ENSDART00000164198,ENSDARG00000100366,si:dkey-102m7.3,protein_coding,48
ENSDART00000157798,ENSDARG00000100370,CT955963.1,protein_coding,13
ENSDART00000168497,ENSDARG00000100371,eef2b,protein_coding,73575
ENSDART00000160492,ENSDARG00000100372,alad,protein_coding,157
ENSDART00000167500,ENSDARG00000100372,alad,protein_coding,157
ENSDART00000165346,ENSDARG00000100372,alad,protein_coding,157
ENSDART00000181970,ENSDARG00000100372,alad,protein_coding,157
ENSDART00000169673,ENSDARG00000100373,si:ch211-175l6.1,protein_coding,1
ENSDART00000172544,ENSDARG00000100374,txnrd3,protein_coding,1483
ENSDART00000191756,ENSDARG00000100374,txnrd3,protein_coding,1483
ENSDART00000169595,ENSDARG00000100375,timm23b,protein_coding,26
ENSDART00000167548,ENSDARG00000100375,timm23b,protein_coding,26
ENSDART00000159647,ENSDARG00000100376,amdhd2,protein_coding,407
ENSDART00000166937,ENSDARG00000100377,CABZ01012885.1,protein_coding,0
ENSDART00000166307,ENSDARG00000100378,si:dkey-83h2.3,protein_coding,6
ENSDART00000170497,ENSDARG00000100379,si:dkey-34d22.2,protein_coding,5
ENSDART00000168798,ENSDARG00000100381,rock2bl,protein_coding,6
ENSDART00000170769,ENSDARG00000100383,il10ra,protein_coding,15
ENSDART00000171539,ENSDARG00000100384,CT990567.1,protein_coding,5
ENSDART00000166832,ENSDARG00000100385,slc25a19,protein_coding,74
ENSDART00000148091,ENSDARG00000100386,si:dkey-61p9.9,protein_coding,10
ENSDART00000184323,ENSDARG00000100386,si:dkey-61p9.9,protein_coding,10
ENSDART00000163123,ENSDARG00000100387,si:dkey-78o7.3,protein_coding,2
ENSDART00000160896,ENSDARG00000100388,abhd5b,protein_coding,0
ENSDART00000161466,ENSDARG00000100388,abhd5b,protein_coding,0
ENSDART00000161336,ENSDARG00000100389,nitr11a,protein_coding,0
ENSDART00000165486,ENSDARG00000100392,rps18,protein_coding,8086
ENSDART00000167704,ENSDARG00000100392,rps18,protein_coding,8086
ENSDART00000160624,ENSDARG00000100392,rps18,protein_coding,8086
ENSDART00000162034,ENSDARG00000100392,rps18,protein_coding,8086
ENSDART00000167971,ENSDARG00000100392,rps18,protein_coding,8086
ENSDART00000168004,ENSDARG00000100392,rps18,protein_coding,8086
ENSDART00000192981,ENSDARG00000100394,lnpep,protein_coding,388
ENSDART00000163973,ENSDARG00000100394,lnpep,protein_coding,388
ENSDART00000193602,ENSDARG00000100394,lnpep,protein_coding,388
ENSDART00000158542,ENSDARG00000100394,lnpep,protein_coding,388
ENSDART00000163179,ENSDARG00000100396,pip5k1aa,protein_coding,254
ENSDART00000169073,ENSDARG00000100397,pde6c,protein_coding,3876
ENSDART00000172008,ENSDARG00000100398,pax7a,protein_coding,148
ENSDART00000162157,ENSDARG00000100398,pax7a,protein_coding,148
ENSDART00000169817,ENSDARG00000100398,pax7a,protein_coding,148
ENSDART00000191782,ENSDARG00000100398,pax7a,protein_coding,148
ENSDART00000170657,ENSDARG00000100398,pax7a,protein_coding,148
ENSDART00000160240,ENSDARG00000100401,TLX3,protein_coding,16
ENSDART00000166712,ENSDARG00000100402,fgd1,protein_coding,207
ENSDART00000191894,ENSDARG00000100402,fgd1,protein_coding,207
ENSDART00000187811,ENSDARG00000100402,fgd1,protein_coding,207
ENSDART00000170184,ENSDARG00000100402,fgd1,protein_coding,207
ENSDART00000173439,ENSDARG00000100406,zgc:112265,protein_coding,3907
ENSDART00000173076,ENSDARG00000100406,zgc:112265,protein_coding,3907
ENSDART00000160930,ENSDARG00000100406,zgc:112265,protein_coding,3907
ENSDART00000171273,ENSDARG00000100406,zgc:112265,protein_coding,3907
ENSDART00000166059,ENSDARG00000100407,si:ch211-166e11.5,protein_coding,263
ENSDART00000160338,ENSDARG00000100407,si:ch211-166e11.5,protein_coding,263
ENSDART00000163982,ENSDARG00000100409,camlg,protein_coding,320
ENSDART00000167902,ENSDARG00000100410,or106-5,protein_coding,0
ENSDART00000166547,ENSDARG00000100411,si:ch73-106n3.1,protein_coding,0
ENSDART00000169387,ENSDARG00000100412,si:ch211-171l17.14,protein_coding,7
ENSDART00000190363,ENSDARG00000100412,si:ch211-171l17.14,protein_coding,7
ENSDART00000157496,ENSDARG00000100412,si:ch211-171l17.14,protein_coding,7
ENSDART00000192904,ENSDARG00000100412,si:ch211-171l17.14,protein_coding,7
ENSDART00000164313,ENSDARG00000100414,si:ch211-227e10.2,protein_coding,0
ENSDART00000171824,ENSDARG00000100414,si:ch211-227e10.2,protein_coding,0
ENSDART00000167328,ENSDARG00000100415,CABZ01002188.1,protein_coding,7
ENSDART00000163595,ENSDARG00000100419,ints1,protein_coding,545
ENSDART00000183950,ENSDARG00000100419,ints1,protein_coding,545
ENSDART00000170637,ENSDARG00000100420,tpcn2,protein_coding,108
ENSDART00000159114,ENSDARG00000100421,znf1129,protein_coding,8
ENSDART00000172566,ENSDARG00000100422,ptpro,protein_coding,585
ENSDART00000159004,ENSDARG00000100424,si:ch73-233f7.8,protein_coding,69
ENSDART00000170233,ENSDARG00000100426,fam167b,protein_coding,90
ENSDART00000182052,ENSDARG00000100426,fam167b,protein_coding,90
ENSDART00000165138,ENSDARG00000100427,BX547934.2,protein_coding,22
ENSDART00000165671,ENSDARG00000100429,irgf4,protein_coding,5
ENSDART00000184589,ENSDARG00000100429,irgf4,protein_coding,5
ENSDART00000166458,ENSDARG00000100433,CR376738.1,protein_coding,0
ENSDART00000160818,ENSDARG00000100434,znf1091,protein_coding,2
ENSDART00000159044,ENSDARG00000100435,sec22bb,protein_coding,330
ENSDART00000172109,ENSDARG00000100435,sec22bb,protein_coding,330
ENSDART00000158859,ENSDARG00000100435,sec22bb,protein_coding,330
ENSDART00000164834,ENSDARG00000100436,cnga2b,protein_coding,9
ENSDART00000163499,ENSDARG00000100439,FAM177A1,protein_coding,76
ENSDART00000168888,ENSDARG00000100440,fastkd3,protein_coding,141
ENSDART00000159622,ENSDARG00000100442,cfh,protein_coding,1069
ENSDART00000167106,ENSDARG00000100442,cfh,protein_coding,1069
ENSDART00000158665,ENSDARG00000100442,cfh,protein_coding,1069
ENSDART00000163228,ENSDARG00000100442,cfh,protein_coding,1069
ENSDART00000165939,ENSDARG00000100446,si:ch211-286o17.1,protein_coding,1225
ENSDART00000171087,ENSDARG00000100446,si:ch211-286o17.1,protein_coding,1225
ENSDART00000170431,ENSDARG00000100450,btr21,protein_coding,28
ENSDART00000168463,ENSDARG00000100450,btr21,protein_coding,28
ENSDART00000165908,ENSDARG00000100451,olfcs2,protein_coding,2
ENSDART00000160136,ENSDARG00000100452,nop53,protein_coding,2418
ENSDART00000192813,ENSDARG00000100452,nop53,protein_coding,2418
ENSDART00000157678,ENSDARG00000100452,nop53,protein_coding,2418
ENSDART00000161353,ENSDARG00000100453,GALNT10,protein_coding,252
ENSDART00000162707,ENSDARG00000100455,pnkp,protein_coding,196
ENSDART00000164150,ENSDARG00000100455,pnkp,protein_coding,196
ENSDART00000171197,ENSDARG00000100455,pnkp,protein_coding,196
ENSDART00000183155,ENSDARG00000100455,pnkp,protein_coding,196
ENSDART00000188237,ENSDARG00000100455,pnkp,protein_coding,196
ENSDART00000165520,ENSDARG00000100455,pnkp,protein_coding,196
ENSDART00000166653,ENSDARG00000100456,ptk2aa,protein_coding,231
ENSDART00000167372,ENSDARG00000100456,ptk2aa,protein_coding,231
ENSDART00000159871,ENSDARG00000100456,ptk2aa,protein_coding,231
ENSDART00000164615,ENSDARG00000100460,si:dkey-217g21.3,protein_coding,12
ENSDART00000164763,ENSDARG00000100461,CABZ01078737.1,protein_coding,20
ENSDART00000159062,ENSDARG00000100462,paqr7a,protein_coding,16
ENSDART00000158287,ENSDARG00000100464,si:dkey-193i10.1,protein_coding,33
ENSDART00000161772,ENSDARG00000100464,si:dkey-193i10.1,protein_coding,33
ENSDART00000163626,ENSDARG00000100464,si:dkey-193i10.1,protein_coding,33
ENSDART00000169444,ENSDARG00000100464,si:dkey-193i10.1,protein_coding,33
ENSDART00000161590,ENSDARG00000100465,clrn3,protein_coding,181
ENSDART00000168271,ENSDARG00000100466,nrl,protein_coding,38
ENSDART00000161445,ENSDARG00000100467,fkrp,protein_coding,92
ENSDART00000180160,ENSDARG00000100467,fkrp,protein_coding,92
ENSDART00000166466,ENSDARG00000100468,znf1182,protein_coding,26
ENSDART00000123585,ENSDARG00000100474,LO017721.1,protein_coding,17
ENSDART00000170921,ENSDARG00000100475,fgf10b,protein_coding,19
ENSDART00000191098,ENSDARG00000100475,fgf10b,protein_coding,19
ENSDART00000164279,ENSDARG00000100476,si:dkeyp-110c7.4,protein_coding,329
ENSDART00000161977,ENSDARG00000100476,si:dkeyp-110c7.4,protein_coding,329
ENSDART00000169843,ENSDARG00000100478,TULP1,protein_coding,104
ENSDART00000168598,ENSDARG00000100479,si:dkey-43f9.4,protein_coding,55
ENSDART00000163681,ENSDARG00000100479,si:dkey-43f9.4,protein_coding,55
ENSDART00000165821,ENSDARG00000100479,si:dkey-43f9.4,protein_coding,55
ENSDART00000162031,ENSDARG00000100480,si:ch73-364h19.2,protein_coding,258
ENSDART00000158537,ENSDARG00000100481,smg6,protein_coding,432
ENSDART00000185403,ENSDARG00000100482,pmt,protein_coding,99
ENSDART00000191357,ENSDARG00000100482,pmt,protein_coding,99
ENSDART00000161460,ENSDARG00000100482,pmt,protein_coding,99
ENSDART00000170527,ENSDARG00000100483,vent,protein_coding,2
ENSDART00000161754,ENSDARG00000100484,CR450808.2,protein_coding,2
ENSDART00000166776,ENSDARG00000100486,foxo6a,protein_coding,57
ENSDART00000165935,ENSDARG00000100487,nploc4,protein_coding,360
ENSDART00000165698,ENSDARG00000100494,pbx1a,protein_coding,781
ENSDART00000165782,ENSDARG00000100494,pbx1a,protein_coding,781
ENSDART00000165330,ENSDARG00000100494,pbx1a,protein_coding,781
ENSDART00000160046,ENSDARG00000100497,hic2,protein_coding,375
ENSDART00000183223,ENSDARG00000100497,hic2,protein_coding,375
ENSDART00000161287,ENSDARG00000100498,CABZ01079251.1,protein_coding,153
ENSDART00000159290,ENSDARG00000100499,cpeb4b,protein_coding,1057
ENSDART00000187546,ENSDARG00000100499,cpeb4b,protein_coding,1057
ENSDART00000162154,ENSDARG00000100502,BX005448.1,protein_coding,0
ENSDART00000172826,ENSDARG00000100503,sos1,protein_coding,893
ENSDART00000173341,ENSDARG00000100503,sos1,protein_coding,893
ENSDART00000172829,ENSDARG00000100503,sos1,protein_coding,893
ENSDART00000173424,ENSDARG00000100503,sos1,protein_coding,893
ENSDART00000173409,ENSDARG00000100503,sos1,protein_coding,893
ENSDART00000173293,ENSDARG00000100503,sos1,protein_coding,893
ENSDART00000168295,ENSDARG00000100503,sos1,protein_coding,893
ENSDART00000167513,ENSDARG00000100504,ppp1r27b,protein_coding,204
ENSDART00000171977,ENSDARG00000100505,ddx52,protein_coding,136
ENSDART00000166915,ENSDARG00000100506,crb1,protein_coding,225
ENSDART00000161253,ENSDARG00000100506,crb1,protein_coding,225
ENSDART00000169757,ENSDARG00000100508,ubn2b,protein_coding,247
ENSDART00000185232,ENSDARG00000100508,ubn2b,protein_coding,247
ENSDART00000168037,ENSDARG00000100509,si:dkey-82i20.2,protein_coding,0
ENSDART00000167033,ENSDARG00000100513,rps27l,protein_coding,260
ENSDART00000165516,ENSDARG00000100514,cfap20,protein_coding,135
