	DMSO_A	DMSO_B	DMSO_C	DMSO_D	P1400_10-5_A	P1400_10-5_B	P1400_10-5_C	P1400_10-4_A	P1400_10-4_B	P1400_10-4_C	P1400_10-3_A	P1400_10-3_B	P1400_10-3_C	P1400_10-2_A	P1400_10-2_B	P1400_10-2_C	P1400_10-1_B	P1400_10-1_C	P1400_3uM_A	P1400_3uM_B	P1400_3uM_C
564690	4.531841443	3.934601919	4.470629462	4.301494609	3.898616294	3.954827197	4.562765839	4.168528019	4.083750357	4.280598499	4.28186078	3.912140139	4.590161653	4.141588472	3.686890958	4.486522087	3.986139414	4.555725362	4.490363263	3.641671279	4.644390332
564693	2.266116338	1.987299613	2.032782196	1.790242052	2.169952161	2.346426605	2.34904594	1.875526068	2.443427707	2.677826637	2.33873189	2.197632462	2.213947319	2.525301814	2.255640317	2.309565083	2.72302258	2.103811495	1.987394852	2.318257672	2.307087934
564697	1.69896133	1.910066191	1.599863161	2.212304991	1.024814957	1.652801223	1.626990447	1.183116441	0.856836539	1.16741226	1.002968434	1.019849579	1.31818918	0.950143695	1.743396501	1.114456067	1.239089515	1.737611672	0.401294977	0.945946568	1.138793641
564698	1.644500005	1.571864325	1.30899675	1.471482244	1.323238425	1.424749765	1.318607697	1.24117708	0.426303963	0.858176846	0.775030364	0.964437819	1.292088557	0.569333326	1.073921453	1.158605643	0.879896714	1.714900259	1.091013862	0.77851123	0.934051609
564701	2.467781193	2.531995088	2.718629959	2.773588421	1.726786853	2.598419422	2.158108568	2.187510817	1.86895571	1.796546695	1.927259717	1.750515103	1.955842092	1.372654178	2.438298347	1.797897999	1.86438009	2.673988952	1.947577943	1.550478327	2.026739721
564702	0.850682747	1.308511608	1.226094382	1.706121863	1.221719362	1.580716513	0.838645585	1.376861369	0.203362376	0.217526414	1.50637717	0.462857511	1.265507018	1.098445062	0.500342316	1.021884514	1.239089515	1.395969048	1.127109244	0.822226777	0.695370497
564706	3.248086294	3.612596472	3.360668547	3.48503023	2.852100942	3.507029693	3.384701583	3.211650795	3.26563561	3.226517559	3.134632825	3.460118687	3.144342782	3.143191993	3.186375808	3.216769035	3.322532695	3.276412457	2.982762595	3.520848842	3.295469001
564707	5.34385366	5.536570115	5.531277378	5.508714761	5.384686241	5.607700361	5.395678763	5.367860964	5.246265709	5.213103197	5.233104837	5.394503222	5.345987596	5.166221299	5.361099652	5.215358939	5.290508485	5.451352909	5.295036885	5.230676929	5.261869338
564712	4.665479995	4.787062769	4.506200567	4.688837204	4.822924605	4.757651528	4.332085797	4.905190076	4.61883559	4.340971279	4.851330218	4.680139085	4.768755479	4.745432285	4.740738461	4.723574413	4.671954631	4.929418338	4.890190521	4.368832774	4.679961095
564713	3.519234994	3.85853093	4.044264839	4.017250583	3.237388933	3.916295778	3.33776136	3.408190574	2.938428666	2.991264853	3.437328969	2.955693578	3.720094822	2.778748128	3.54614713	3.273079477	3.486041419	3.869047322	3.087233674	3.219508406	3.378641885
564715	1.359017808	0.758287589	1.281888518	1.471482244	0.567654282	1.310539669	1.229985293	0.469711698	1.152745014	1.402346482	0.702695011	1.198571717	0.901217848	0.569333326	1.597386115	1.068912653	1.400882505	1.465645396	0.853132776	1.874980489	1.678444976
564717	3.409204306	3.592962367	3.379971566	3.611811589	3.592907904	3.513497618	3.585574219	3.363143486	3.545824758	3.56702881	3.437328969	3.52858027	3.634397667	2.97244751	3.458230902	3.546651873	3.151152514	3.688491685	3.552970411	3.452946184	3.582852994
564723	3.730064617	3.573057364	3.478773575	3.594367934	3.237388933	3.205304862	3.181119179	3.152364636	3.294213788	3.338909414	3.099850212	3.290242639	3.341743513	2.999652873	3.312074246	3.15817113	3.269634264	3.388291319	2.870131634	3.169613228	3.301571585
564728	2.359240594	3.002852582	2.748641052	2.65519872	1.273371667	2.389259119	1.591859705	1.212438819	1.352310715	1.321273187	1.484970989	1.222387673	2.036663064	0.539983514	1.929269894	1.587921066	1.056832975	2.444759268	1.473980175	1.497533724	2.070281808
564731	0.402993266	1.101766843	1.076369331	1.095168178	0.648120374	0.733786443	0.680425087	-0.276907868	-0.668572809	0.261650963	0.626540502	-0.181739116	0.147483436	0.280839125	0.127329318	0.510994072	0.713824932	0.493246894	0.212611719	0.428622383	-0.007212561
564733	3.76025843	3.804070602	3.931044806	3.701441475	3.597981252	3.342405801	3.705462302	3.603444576	3.57606482	3.752403341	3.625161576	3.793938506	3.685422016	3.679091464	3.702281251	3.662333553	3.731810876	3.829950925	3.519413332	3.99198331	3.92872652
564734	1.40342543	1.355878937	1.931760644	1.3929432	0.724334587	1.310539669	1.183545318	0.888352847	0.742979384	1.096093118	0.702695011	0.906812472	1.31818918	0.858011074	1.10513334	1.303285441	1.333751484	1.410176126	1.01599537	1.674916244	1.0831997
564737	1.446506861	1.308511608	1.10758327	0.802873666	1.3949485	2.058703422	1.159752444	1.658326769	1.732416311	1.71954241	1.568753535	1.63104418	1.238426509	1.602975871	1.61917147	1.263407405	1.895749772	1.381620671	1.501740622	1.470314515	1.0831997
564739	1.548897303	1.510394588	1.412606178	1.850262113	1.485333197	1.310539669	1.866297013	1.376861369	1.442613603	1.671286446	1.225802147	1.335904512	1.760286653	1.098445062	1.223637055	1.37987962	1.443961619	1.620300973	1.581953995	1.41428527	1.887625593
564741	1.913748867	1.89411066	1.705646815	1.926591744	1.323238425	1.652801223	1.895403087	1.570468127	1.485730226	1.897882371	1.759114079	1.613139665	1.955842092	1.725361181	1.820642453	1.811788876	1.506260387	1.644538652	1.842945103	1.83285772	1.821212526
564742	5.102581472	5.248895464	5.406625372	5.335803311	5.082029246	5.291261026	5.014670923	5.104078014	5.123096741	5.100689033	5.234708905	5.028026363	5.250950285	5.195928046	5.132153908	5.170244506	5.093216268	5.268494473	5.04206993	5.069974738	5.110197893
564746	5.433578361	5.397771047	5.107929279	5.159219373	5.397836706	5.274222333	5.047455755	5.250849466	5.035128053	5.0496941	5.167434186	5.039802456	5.14920813	5.223882329	5.128360956	5.167546265	5.079621609	5.413065543	4.806410484	4.878787442	5.129194459
564750	4.192290837	4.400485309	4.613383162	4.766173273	3.919030142	4.099418903	4.082895509	3.785186367	3.969420259	3.964154208	3.838511906	4.094185395	4.389374719	3.522840272	4.187380852	4.044061568	3.99340771	4.222992569	3.779648587	3.736112782	4.042410906
564754	6.584056113	6.90979806	6.824677963	6.958613367	6.410963694	6.954304897	6.675384473	6.368917018	6.503960361	6.479599079	6.45719529	6.595338368	6.89696002	5.902390989	6.592950114	6.690086285	6.043328049	6.991222947	6.559343698	6.138036406	6.662449687
564760	3.959302707	3.957814247	4.160448784	3.963913583	3.844147595	3.723339757	3.977958644	3.694580203	3.867149444	3.902782475	3.875997709	3.912140139	3.920807516	3.699145146	3.752427857	4.070300532	3.770401227	4.188376739	3.790943036	3.94826258	3.888749877
564764	4.257249031	4.22982619	4.149242499	4.336889431	4.319943691	4.099418903	4.269543636	4.37063203	4.021626512	4.209163159	4.37789641	4.187883959	4.243777848	4.31837505	4.237538638	4.383325948	4.266686282	4.270489836	4.085074259	4.084642735	4.09606116
564766	6.542466084	6.865480202	6.977694964	6.821656287	6.628626124	6.954304897	6.63281046	6.624785046	6.439172261	6.494120842	6.553525958	6.635804939	6.812834357	6.327545268	6.767704588	6.532817599	6.554662741	6.823881545	6.64352614	6.572535286	6.595107056
564770	1.381392476	1.073709243	0.720288193	0.919531035	1.570387603	1.153755229	0.925866935	1.296991212	1.205283543	0.914540916	1.794347585	1.291563748	0.677534763	1.530212334	1.009395826	1.091864069	1.287196762	1.197291349	1.19669874	0.77851123	1.411306251
564772	4.524320603	4.431216545	4.610662232	4.470375692	4.538880925	4.386927521	4.186613374	4.367376872	4.392102738	4.195010611	4.575650617	4.172684057	4.4377943	4.36514695	4.434699356	4.435846525	4.409365813	4.364688026	4.261879119	4.213347001	4.031437217
564788	3.917808434	3.891051012	3.604443028	3.62904685	3.923078476	3.964301376	3.79313371	3.870436853	4.053022798	3.860367849	4.075360932	4.094185395	4.137851111	3.865134582	4.104859591	4.067408547	4.050272311	3.876741051	4.293987509	4.010997412	4.089022023
564789	3.488644538	3.751906853	3.720037487	3.884809115	3.288493027	3.689466043	3.327119495	3.330083465	3.290165687	3.237606801	3.19520334	3.403951404	3.341743513	3.068075566	3.458230902	3.374835863	3.310943968	3.685574487	3.068793015	3.186437418	3.325727013
564790	2.087114813	1.571864325	1.664259396	1.706121863	1.884581574	1.530577978	1.727524202	1.700327846	1.594779554	1.551985432	1.628544396	1.798835896	1.682047043	2.008556005	1.333141356	1.619854539	1.678478312	1.668375851	1.842945103	1.355991814	1.769316144
564805	3.847223962	3.583044194	3.704809479	3.440166903	3.509209849	3.570439977	3.594476009	3.668367998	3.834165107	3.672939375	3.508010841	3.765852309	3.814801345	3.372776547	3.884218958	3.971664318	4.060689332	4.072564326	3.012013137	3.987190369	4.060516911
564814	3.616758015	3.90704023	4.072223266	3.917908466	3.136397709	3.778086313	3.464556518	3.268596509	2.896439348	3.259532803	3.272200439	3.232775054	3.700383942	2.667795647	3.433852692	3.365448173	3.098199708	3.941755383	3.167418359	2.970309936	3.587855277
564815	3.06668606	3.223202268	2.934188229	3.12897408	2.718725713	3.364040775	2.70191205	2.905433753	3.211011523	2.467862444	3.155106857	2.821793174	2.743281552	3.143191993	3.048671191	2.788375379	2.840527195	2.840607709	2.880741992	2.363343494	2.743479526
564821	7.802660804	7.613872618	7.79270988	7.53833609	7.628976935	7.62435658	7.557381227	7.644180283	7.523729016	7.546838442	7.457573991	7.506268446	7.508771143	7.455946453	7.593388893	7.425855628	7.768877905	7.492589436	7.439105244	7.708508921	7.406296638
564822	3.204829435	3.164553527	3.341103749	3.199893674	3.150278709	3.156547937	2.901606676	2.914383344	2.762599767	3.122681134	2.846496296	2.875351989	3.054039484	3.062925963	3.200895485	3.163597659	3.339743091	3.129591194	2.793590347	2.89041957	3.0420741
564823	3.301861952	3.612596472	3.472792774	3.400570011	3.164027424	3.313045039	3.175197676	3.16741614	2.715077507	3.14641035	3.188597504	2.91972831	3.038423709	2.791257654	3.193653913	3.062653042	2.993349129	3.196695937	3.078042808	2.880114886	3.049345486
564830	3.467884502	2.980359297	2.889990346	3.245307785	3.414615971	2.943155748	3.095921159	3.189702996	3.033512694	3.158130185	3.120820247	3.345508512	3.084772926	3.152918385	3.215270488	2.850255905	3.305114509	2.787178038	3.331098717	3.359607048	3.020037429
564832	1.313199744	1.741966135	1.914213956	1.907884589	1.440848557	1.808189113	1.085924793	1.212438819	1.18798242	1.750839042	1.251383684	1.046777263	1.369015157	0.598097939	1.48323341	1.361108922	1.000231507	1.703409055	1.162323539	1.23182417	1.581463041
564833	2.672166981	1.987299613	1.983155466	2.117793233	2.910359974	2.127782972	2.850503275	2.607328848	2.23179509	2.339931205	2.277796888	2.500017467	1.816301932	2.091817396	2.521628694	2.017576079	2.731740648	2.08622263	2.891274885	2.930917682	2.232389595
564838	5.024764152	5.014408254	5.197691857	5.163168605	4.929395927	5.189916662	5.077926073	4.988063355	4.863219515	4.968822368	4.793733991	5.122815716	5.117974808	4.42858071	5.109245155	4.81434436	4.755550821	5.096868538	5.006178419	4.97633703	4.998179898
564840	6.95191115	6.944103811	7.111704073	7.148371083	6.844641614	6.944166258	6.940066565	6.840276789	6.850676449	6.947202229	6.813891153	6.989408374	7.137653707	6.641328112	6.977790091	6.898487415	6.856679505	7.046840103	6.852003467	6.881687229	6.962649893
564842	1.768518831	2.612209651	2.33927316	2.165822914	1.528487109	2.561442328	1.402099798	1.452540765	1.64636128	1.235371222	1.811646827	1.291563748	1.988715766	1.214453601	1.333141356	1.538655111	1.356477345	2.374041556	1.416803482	1.385432947	1.601387998
564844	3.863210542	3.743026533	3.81764594	3.634746482	3.509209849	3.637115859	3.479049437	3.363143486	3.602422865	3.226517559	3.659006802	3.773932885	3.48111049	3.588819146	3.70737508	3.49593086	3.651388167	3.485421159	3.315541475	3.055196391	3.401550689
564849	1.734159242	1.551664029	1.30899675	1.338103208	1.024814957	1.186504861	0.464356343	1.153185708	0.566786623	0.217526414	0.702695011	1.019849579	0.866263624	0.569333326	0.546550332	0.329785837	0.485458424	0.692388852	0.401294977	0.86465655	0.995573161
564852	3.153750783	3.223202268	3.28076519	3.366721612	3.143354904	3.181132362	3.169251768	2.76406734	3.099770653	3.384520247	3.005283712	3.10408453	3.187459592	3.015733199	2.966078897	3.206290378	3.057169297	3.171895989	2.747957285	3.388975243	3.113189586
564853	6.052061621	6.060777403	6.453903657	6.156625722	5.914357152	6.108352902	6.277572852	5.757964973	5.85646748	6.126124043	5.684240934	5.998953207	6.113532908	5.461575604	6.175324161	5.879800085	6.052055898	6.084160278	5.598012451	6.115153377	5.899127342
564859	4.307772864	4.258150987	4.175256365	4.130503662	3.852662417	4.145954099	3.846272488	3.83787979	3.797559979	3.885261003	3.747060563	3.793938506	4.096976288	3.610158186	4.061758631	4.076067168	4.057225343	4.473549652	3.572736279	3.797631307	3.896834316
564862	4.229767145	4.036236697	4.243588541	4.340381618	4.10157189	4.258047613	4.129574948	3.750623568	4.187506852	4.116091032	3.940325127	4.270164968	4.223205573	3.942879086	4.172723824	4.014336289	4.007835364	4.237008205	4.208129088	4.192677925	4.2364639
564867	3.278208768	3.930696626	3.944072609	3.685054551	3.300991127	3.660617429	3.348325302	3.470197425	3.071746151	3.140514536	3.168596553	3.261794969	3.53217948	2.772452452	3.35165242	3.33210169	2.888097103	3.59208511	3.291886465	2.910810725	3.418496681
564868	1.95908224	1.705861073	1.705646815	1.06170981	1.611105439	1.948456122	1.500097432	1.838390374	2.09925417	1.840850593	1.441181548	1.441137269	1.418111309	1.484724879	1.279427914	0.973271573	1.678478312	0.887796882	1.682406508	1.698565805	1.318057755
564872	1.95908224	2.479497372	2.758507603	2.133981443	2.690504506	2.812872933	2.915881223	2.187510817	2.50759343	2.276828847	2.302480583	2.983833883	2.790656911	2.525301814	3.13437432	2.708951506	2.926574567	2.912233275	1.864487573	2.76162202	2.489218654
564873	5.243603695	5.527548575	5.452932826	5.539423939	4.643180573	4.97475909	5.127833111	4.498138775	4.770372439	5.231247058	4.508282939	4.533162145	5.112392162	4.363053529	4.762925695	5.297867549	4.478333329	5.445329296	4.451745961	4.475351943	4.895003959
564874	4.708147772	4.827529505	4.763013515	4.822195335	4.323010856	4.641391786	4.60302116	4.390010237	4.418304049	4.489835038	4.351526214	4.479819733	4.688487225	4.224639858	4.60540072	4.600939716	4.3138968	4.725819264	4.638387194	4.401622344	4.505903942
564875	5.102581472	5.443710848	5.485971206	5.575432384	5.323213436	5.343018862	5.448185425	5.152159295	5.109377246	5.448439286	5.195710268	5.33019886	5.562073953	5.013104813	5.306759047	5.400249549	5.065897626	5.558878386	5.225982705	5.087994458	5.599390803
564882	2.725612762	2.795165818	2.825746323	2.993585981	2.966357418	2.561442328	2.758452183	2.661489266	2.715077507	2.875349975	2.951673493	2.766169116	2.762418783	2.939109067	2.851114731	2.92245166	2.731740648	2.656217786	2.334738558	2.348470893	2.669907165
564883	4.554171547	4.738742996	4.760560875	4.705181462	4.443460052	4.568720082	4.397125609	4.252090516	4.189681589	4.209163159	4.244132682	4.326190494	4.557665675	3.699145146	4.500734762	4.366954366	3.922834191	4.700031823	4.527973768	4.093589588	4.367318491
564909	4.708147772	4.791376274	4.679790239	4.864042553	4.522964816	4.919820313	4.688648776	4.550744077	4.434899898	4.468814289	4.615596453	4.447346507	4.710825182	4.229244279	4.69017666	4.610905046	4.362420859	4.977914881	4.653934597	4.35028909	4.56290338
564915	3.504020843	3.706948333	3.745065665	4.110190604	3.28220314	4.001587916	3.389824122	3.316644376	3.062282358	3.110668543	2.974893656	3.160648779	3.475322938	2.766129183	3.250593568	3.22197996	3.000581284	3.702989843	3.068793015	2.668890087	3.207206176
564921	3.616758015	3.321920037	3.059195683	3.28933584	3.503813922	3.447475223	3.384701583	3.647049844	3.302276072	3.41902451	3.60049087	3.409148846	3.335367679	3.592397644	3.396495153	3.411787432	3.339743091	3.551002278	3.532929972	3.186437418	3.38440328
564922	3.6120353	3.89506496	4.015753873	4.051743662	3.723989904	3.950066674	3.777584636	3.569853325	3.511464119	3.5626263	3.62026107	3.797906554	3.958634235	3.592397644	3.928514329	3.666161755	3.438904678	3.917095371	3.598676443	3.473654645	3.505659689
564924	4.226681035	4.345811682	4.452509519	4.189781182	4.046968536	4.215043569	4.126509538	4.059799827	4.019182874	4.186451959	4.009422367	3.890005588	4.205835042	3.844275554	4.194653901	4.008317025	4.088105842	4.222992569	3.94042889	4.180132832	4.074839867
564925	1.548897303	1.446188764	1.361731373	1.365783762	1.611105439	1.397033635	1.29695722	1.636858608	1.554845734	1.421922413	2.048953245	1.399960614	1.488758217	1.389207215	1.279427914	1.243047266	1.678478312	1.759971088	1.987394852	2.032154391	1.621041517
564926	1.446506861	1.630821667	2.201403239	1.850262113	1.323238425	1.605147136	1.711247581	1.153185708	1.568280201	1.687551771	0.972529049	1.198571717	1.393772071	1.214453601	1.575266741	1.619854539	1.42258285	1.656506483	1.295167282	1.601548533	1.561259044
564934	5.150594056	5.406233282	5.443789482	5.545488106	5.228251252	5.544363565	5.337216671	5.048253305	4.849530154	5.02909963	5.052082582	5.125975787	5.597139166	4.812936763	5.315125193	5.13614826	4.899842236	5.611315961	5.153456377	4.809885886	5.147944136
564943	3.024658813	3.414313395	3.399019721	3.478705968	2.671378933	3.32780011	2.843052744	2.618324813	2.305842794	2.329603958	2.609902788	2.324085972	2.818352923	2.289942342	2.567170504	2.624899108	2.651313914	3.531639052	2.350091251	2.607752073	2.531372569
564950	3.504020843	3.41989614	3.864080453	3.894343814	3.482026107	3.666433486	3.629543868	3.439527105	3.451104632	3.522387203	3.357125959	3.523796448	3.753953844	3.103617118	3.70737508	3.517281737	3.339743091	3.588966095	3.369273327	3.592026201	3.557578053
564951	5.834163257	6.20193736	6.234635209	6.172386352	5.981893359	6.200423475	6.130025854	6.030146836	5.799935648	5.694632901	5.968851797	5.948975734	6.231531884	5.726295517	6.071496883	5.881447599	5.782040616	6.169632978	5.995880007	5.580118272	5.946630777
564953	4.946266059	4.858693996	4.914104375	5.151288329	4.650524196	4.934355085	4.893675393	4.637074923	4.823156981	4.888433214	4.652067083	4.922939282	5.027929871	4.575036477	4.862180102	4.947708301	4.785168003	4.992151552	4.758313465	4.658336442	4.938730904
